时间（s）,层号,距人体侧位置（m）,温度（℃）
60.0,3,0.00133,12.210019597968602
60.0,3,0.00134,12.009927499932912
60.0,3,0.00135,11.809533588435473
60.0,3,0.00136,11.608838419674385
60.0,3,0.0013700000000000001,11.40784327357188
60.0,3,0.0013800000000000002,11.206550089093355
60.0,3,0.0013900000000000002,11.004959390303782
60.0,3,0.0014,10.80307238477831
70.0,1,0.0,20.458779194439256
70.0,1,2.3333333333333332e-05,20.43557026808907
70.0,1,4.6666666666666665e-05,20.411347502311532
70.0,1,7e-05,20.38610928496819
70.0,1,9.333333333333333e-05,20.359856180031073
70.0,1,0.00011666666666666667,20.332584032079296
70.0,1,0.00014,20.304290777481867
70.0,1,0.00016333333333333334,20.274976661430763
70.0,1,0.00018666666666666666,20.244637036019906
70.0,1,0.00020999999999999998,20.21326937974014
70.0,1,0.00023333333333333333,20.180873693549525
70.0,1,0.00025666666666666665,20.147444770599858
70.0,1,0.00028,20.11297961875558
70.0,1,0.0003033333333333333,20.077478096646804
70.0,1,0.0003266666666666667,20.04093435211886
70.0,1,0.00035,20.00334489705918
70.0,1,0.0003733333333333333,19.964709602118255
70.0,1,0.00039666666666666664,19.925021845787157
70.0,1,0.00041999999999999996,19.884277592211472
70.0,1,0.00044333333333333334,19.842476987717532
70.0,1,0.00046666666666666666,19.799612446722055
70.0,1,0.00049,19.755679266605124
70.0,1,0.0005133333333333333,19.710678388578536
70.0,1,0.0005366666666666666,19.664600923374955
70.0,1,0.00056,19.617441145437116
70.0,1,0.0005833333333333333,19.569202030284668
70.0,1,0.0006066666666666666,19.519872747336272
70.0,1,0.00063,19.46944488555835
70.0,1,0.0006533333333333333,19.41792752194139
70.0,1,0.0006766666666666667,19.365309311205756
70.0,1,0.0007,19.31157120977431
70.0,2,0.0007,19.31157120977431
70.0,2,0.0007133333333333333,19.274420249208553
70.0,2,0.0007266666666666667,19.23104545612508
70.0,2,0.00074,19.18150905333921
70.0,2,0.0007533333333333333,19.12583429093131
70.0,2,0.0007666666666666667,19.0639314263417
70.0,2,0.00078,18.995808536502693
70.0,2,0.0007933333333333333,18.921492625575418
70.0,2,0.0008066666666666667,18.84093291527023
70.0,2,0.00082,18.754129270786947
70.0,2,0.0008333333333333333,18.661106244306126
70.0,2,0.0008466666666666667,18.561830400029283
70.0,2,0.00086,18.45630317493778
70.0,2,0.0008733333333333334,18.34455107589124
70.0,2,0.0008866666666666667,18.226551259718786
70.0,2,0.0009,18.102308846887098
70.0,2,0.0009133333333333333,17.971855048407505
70.0,2,0.0009266666666666667,17.835174360330697
70.0,2,0.00094,17.692276007537235
70.0,2,0.0009533333333333334,17.543198201585607
70.0,2,0.0009666666666666667,17.387930324222264
70.0,2,0.00098,17.226485177978375
70.0,2,0.0009933333333333333,17.05891101230229
70.0,2,0.0010066666666666666,16.885199254656673
70.0,2,0.00102,16.705364131024982
70.0,2,0.0010333333333333334,16.519470338686986
70.0,2,0.0010466666666666667,16.32750696198873
70.0,2,0.00106,16.12948013203052
70.0,2,0.0010733333333333333,15.925491781223414
70.0,2,0.0010866666666666668,15.715534579645533
70.0,2,0.0011,15.49956229485458
70.0,3,0.0011,15.49956229485458
70.0,3,0.00111,15.313270851533927
70.0,3,0.0011200000000000001,15.126559774265669
70.0,3,0.0011300000000000001,14.93943625984929
70.0,3,0.00114,14.75190463005354
70.0,3,0.00115,14.563961566998316
70.0,3,0.00116,14.375610323853572
70.0,3,0.00117,14.186855082577981
70.0,3,0.00118,13.99769487576713
70.0,3,0.00119,13.80813202346975
70.0,3,0.0012000000000000001,13.618170061346325
70.0,3,0.0012100000000000001,13.427808872065143
70.0,3,0.0012200000000000002,13.237050485069696
70.0,3,0.00123,13.045898044023899
70.0,3,0.00124,12.854351828776958
70.0,3,0.00125,12.662413719972989
70.0,3,0.00126,12.470086602177787
70.0,3,0.00127,12.27737096133473
70.0,3,0.00128,12.084268575790883
70.0,3,0.0012900000000000001,11.890782144794109
70.0,3,0.0013,11.69691226170141
70.0,3,0.00131,11.50266062172918
70.0,3,0.00132,11.308029784960594
70.0,3,0.00133,11.113020394041465
70.0,3,0.00134,10.917634070411303
70.0,3,0.00135,10.7218732673978
70.0,3,0.00136,10.525738638967026
70.0,3,0.0013700000000000001,10.32923173791272
70.0,3,0.0013800000000000002,10.132354936173181
70.0,3,0.0013900000000000002,9.935108871602845
70.0,3,0.0014,9.737495031220098
80.0,1,0.0,19.08198713228673
80.0,1,2.3333333333333332e-05,19.056774625629345
80.0,1,4.6666666666666665e-05,19.030319398150052
80.0,1,7e-05,19.00261909244692
80.0,1,9.333333333333333e-05,18.973674057628237
80.0,1,0.00011666666666666667,18.94347801703498
80.0,1,0.00014,18.912027279202704
80.0,1,0.00016333333333333334,18.879321026130043
80.0,1,0.00018666666666666666,18.845351562888773
80.0,1,0.00020999999999999998,18.81011380672591
80.0,1,0.00023333333333333333,18.773605813712052
80.0,1,0.00025666666666666665,18.735818309541678
80.0,1,0.00028,18.69674471985495
80.0,1,0.0003033333333333333,18.65638201756385
80.0,1,0.0003266666666666667,18.61471912520045
80.0,1,0.00035,18.571747824476592
80.0,1,0.0003733333333333333,18.527464086393866
80.0,1,0.00039666666666666664,18.481854727915625
80.0,1,0.00041999999999999996,18.43490967901415
80.0,1,0.00044333333333333334,18.38662412974298
80.0,1,0.00046666666666666666,18.336982401076718
80.0,1,0.00049,18.28597230024451
80.0,1,0.0005133333333333333,18.233588855360292
80.0,1,0.0005366666666666666,18.179813385419983
80.0,1,0.00056,18.124631094198147
80.0,1,0.0005833333333333333,18.06803858393971
80.0,1,0.0006066666666666666,18.01001343530743
80.0,1,0.00063,17.950536199675327
80.0,1,0.0006533333333333333,17.88961083441428
80.0,1,0.0006766666666666667,17.82721346852647
80.0,1,0.0007,17.76330967982841
80.0,2,0.0007,17.76330967982841
80.0,2,0.0007133333333333333,17.719719141196318
80.0,2,0.0007266666666666667,17.67057420290549
80.0,2,0.00074,17.61591023953805
80.0,2,0.0007533333333333333,17.55572885850741
80.0,2,0.0007666666666666667,17.489932478841308
80.0,2,0.00078,17.418512093187708
80.0,2,0.0007933333333333333,17.341477216871127
80.0,2,0.0008066666666666667,17.25876997473856
80.0,2,0.00082,17.170379329253095
80.0,2,0.0008333333333333333,17.076317862370942
80.0,2,0.0008466666666666667,16.97654817002164
80.0,2,0.00086,16.87106539938797
80.0,2,0.0008733333333333334,16.75988838076056
80.0,2,0.0008866666666666667,16.642993375234713
80.0,2,0.0009,16.52038285166072
80.0,2,0.0009133333333333333,16.392083729581795
80.0,2,0.0009266666666666667,16.258082600252692
80.0,2,0.00094,16.11838935464613
80.0,2,0.0009533333333333334,15.97304093560123
80.0,2,0.0009666666666666667,15.822032129871562
80.0,2,0.00098,15.665379988506995
80.0,2,0.0009933333333333333,15.50313455075874
80.0,2,0.0010066666666666666,15.335296791236917
80.0,2,0.00102,15.161889647190838
80.0,2,0.0010333333333333334,14.982982666520664
80.0,2,0.0010466666666666667,14.79857973841615
80.0,2,0.00106,14.608701602871214
80.0,2,0.0010733333333333333,14.41345579119562
80.0,2,0.0010866666666666668,14.212853705104022
80.0,2,0.0011,14.006872984232485
80.0,3,0.0011,14.006872984232485
80.0,3,0.00111,13.829248993460507
80.0,3,0.0011200000000000001,13.65105770645161
80.0,3,0.0011300000000000001,13.4723104925234
80.0,3,0.00114,13.29301480915801
80.0,3,0.00115,13.113167735594677
80.0,3,0.00116,12.93277523230732
80.0,3,0.00117,12.751844485288407
80.0,3,0.00118,12.570375659748878
80.0,3,0.00119,12.388373332801104
80.0,3,0.0012000000000000001,12.205843679571773
80.0,3,0.0012100000000000001,12.022787868118764
80.0,3,0.0012200000000000002,11.839209918425547
80.0,3,0.00123,11.65511529904458
80.0,3,0.00124,11.470505530942427
80.0,3,0.00125,11.285384237898121
80.0,3,0.00126,11.099756335310794
80.0,3,0.00127,10.913623415685706
80.0,3,0.00128,10.726988751583828
80.0,3,0.0012900000000000001,10.539856791194168
80.0,3,0.0013,10.352229054338943
80.0,3,0.00131,10.164108481186343
80.0,3,0.00132,9.975499111004908
80.0,3,0.00133,9.78640231031031
80.0,3,0.00134,9.596820699778831
80.0,3,0.00135,9.406757955544272
80.0,3,0.00136,9.216215242418526
80.0,3,0.0013700000000000001,9.025194872480892
80.0,3,0.0013800000000000002,8.833700197579565
80.0,3,0.0013900000000000002,8.641732148310597
80.0,3,0.0014,8.449292736685484
90.0,1,0.0,16.279123874663426
90.0,1,2.3333333333333332e-05,16.248801457566575
90.0,1,4.6666666666666665e-05,16.214702815692227
90.0,1,7e-05,16.176821644357094
90.0,1,9.333333333333333e-05,16.135159535706368
90.0,1,0.00011666666666666667,16.089700348204882
90.0,1,0.00014,16.040435546696187
90.0,1,0.00016333333333333334,15.987365026797404
90.0,1,0.00018666666666666666,15.93047035664603
90.0,1,0.00020999999999999998,15.869740903023157
90.0,1,0.00023333333333333333,15.805175332739916
90.0,1,0.00025666666666666665,15.736752900719779
90.0,1,0.00028,15.664461085212244
90.0,1,0.0003033333333333333,15.588297991359768
90.0,1,0.0003266666666666667,15.508240557164903
90.0,1,0.00035,15.424274621793666
90.0,1,0.0003733333333333333,15.336398668563952
90.0,1,0.00039666666666666664,15.244587239921817
90.0,1,0.00041999999999999996,15.148824735596163
90.0,1,0.00044333333333333334,15.049111389999464
90.0,1,0.00046666666666666666,14.945419007895936
90.0,1,0.00049,14.83773046536568
90.0,1,0.0005133333333333333,14.726049998859791
90.0,1,0.0005366666666666666,14.610345679465158
90.0,1,0.00056,14.490597732825062
90.0,1,0.0005833333333333333,14.366819119595892
90.0,1,0.0006066666666666666,14.23897182282857
90.0,1,0.00063,14.107027145791077
90.0,1,0.0006533333333333333,13.971021694749721
90.0,1,0.0006766666666666667,13.830916355732938
90.0,1,0.0007,13.686643539828024
90.0,2,0.0007,13.686643539828024
90.0,2,0.0007133333333333333,13.591600255534942
90.0,2,0.0007266666666666667,13.494500987421986
90.0,2,0.00074,13.39536874781129
90.0,2,0.0007533333333333333,13.29421307051411
90.0,2,0.0007666666666666667,13.191005681336536
90.0,2,0.00078,13.08575059999157
90.0,2,0.0007933333333333333,12.97845736197593
90.0,2,0.0008066666666666667,12.869109164364318
90.0,2,0.00082,12.757705890532021
90.0,2,0.0008333333333333333,12.64425488581352
90.0,2,0.0008466666666666667,12.528743641517988
90.0,2,0.00086,12.41117117723759
90.0,2,0.0008733333333333334,12.291544175626813
90.0,2,0.0008866666666666667,12.169852250711827
90.0,2,0.0009,12.046094316517118
90.0,2,0.0009133333333333333,11.920277372105115
90.0,2,0.0009266666666666667,11.792392119290628
90.0,2,0.00094,11.662437545598692
90.0,2,0.0009533333333333334,11.530421788253987
90.0,2,0.0009666666666666667,11.39633583954072
90.0,2,0.00098,11.26017859759617
90.0,2,0.0009933333333333333,11.121960403766993
90.0,2,0.0010066666666666666,10.98167157227968
90.0,2,0.00102,10.839310154682192
90.0,2,0.0010333333333333334,10.694890910011129
90.0,2,0.0010466666666666667,10.548401933712631
90.0,2,0.00106,10.399837106697108
90.0,2,0.0010733333333333333,10.24922289296012
90.0,2,0.0010866666666666668,10.096547391626807
90.0,2,0.0011,9.941785206827264
90.0,3,0.0011,9.941785206827264
90.0,3,0.00111,9.808474370347662
90.0,3,0.0011200000000000001,9.673514552264171
90.0,3,0.0011300000000000001,9.536929503445018
90.0,3,0.00114,9.398731743362855
90.0,3,0.00115,9.258903905311243
90.0,3,0.00116,9.117454443807736
90.0,3,0.00117,8.974395539207233
90.0,3,0.00118,8.829719293288967
90.0,3,0.00119,8.683430806885271
90.0,3,0.0012000000000000001,8.535540073928443
90.0,3,0.0012100000000000001,8.386042914126953
90.0,3,0.0012200000000000002,8.234943712976182
90.0,3,0.00123,8.082251385302248
90.0,3,0.00124,7.927963794551866
90.0,3,0.00125,7.772085256973498
90.0,3,0.00126,7.614624209164299
90.0,3,0.00127,7.455579879379557
90.0,3,0.00128,7.294956756984569
90.0,3,0.0012900000000000001,7.132763140292899
90.0,3,0.0013,6.968999277735734
90.0,3,0.00131,6.803669940967577
90.0,3,0.00132,6.63678349767902
90.0,3,0.00133,6.46834100900473
90.0,3,0.00134,6.298347580191823
90.0,3,0.00135,6.126811785096754
90.0,3,0.00136,5.9537353544460885
90.0,3,0.0013700000000000001,5.779123749502231
90.0,3,0.0013800000000000002,5.602985849304781
90.0,3,0.0013900000000000002,5.4253239441684595
90.0,3,0.0014,5.246143858523157
100.0,1,0.0,11.53721684068012
100.0,1,2.3333333333333332e-05,11.500444591145474
100.0,1,4.6666666666666665e-05,11.460015074010109
100.0,1,7e-05,11.415923730749606
100.0,1,9.333333333333333e-05,11.36817393600083
100.0,1,0.00011666666666666667,11.316754367344016
100.0,1,0.00014,11.261661360151983
100.0,1,0.00016333333333333334,11.202899620440872
100.0,1,0.00018666666666666666,11.140458588757161
100.0,1,0.00020999999999999998,11.074335478561462
100.0,1,0.00023333333333333333,11.004536576623018
100.0,1,0.00025666666666666665,10.9310518728667
100.0,1,0.00028,10.85387942147773
100.0,1,0.0003033333333333333,10.773027428797235
100.0,1,0.0003266666666666667,10.688486154510468
100.0,1,0.00035,10.60025441264956
100.0,1,0.0003733333333333333,10.508342834784798
100.0,1,0.00039666666666666664,10.412741536378608
100.0,1,0.00041999999999999996,10.31344990470458
100.0,1,0.00044333333333333334,10.210481830045733
100.0,1,0.00046666666666666666,10.103826590933657
100.0,1,0.00049,9.99348367372899
100.0,1,0.0005133333333333333,9.879471808824649
100.0,1,0.0005366666666666666,9.761778151442304
100.0,1,0.00056,9.640400886929031
100.0,1,0.0005833333333333333,9.515367353351177
100.0,1,0.0006066666666666666,9.38666011235361
100.0,1,0.00063,9.254270130853444
100.0,1,0.0006533333333333333,9.118246155637898
100.0,1,0.0006766666666666667,8.978570204086719
100.0,1,0.0007,8.835199229282471
100.0,2,0.0007,8.835199229282473
100.0,2,0.0007133333333333333,8.74092763126198
100.0,2,0.0007266666666666667,8.644846412865357
100.0,2,0.00074,8.54698054427965
100.0,2,0.0007533333333333333,8.447343447516566
100.0,2,0.0007666666666666667,8.345915227635405
100.0,2,0.00078,8.24270401744591
100.0,2,0.0007933333333333333,8.13772309950055
100.0,2,0.0008066666666666667,8.030962622580995
100.0,2,0.00082,7.92242692680126
100.0,2,0.0008333333333333333,7.812127149293597
100.0,2,0.0008466666666666667,7.700057088859779
100.0,2,0.00086,7.586220124781984
100.0,2,0.0008733333333333334,7.47062653448478
100.0,2,0.0008866666666666667,7.35327180860762
100.0,2,0.0009,7.234158995618525
100.0,2,0.0009133333333333333,7.113298326418256
100.0,2,0.0009266666666666667,6.990686052971911
100.0,2,0.00094,6.866325036045685
100.0,2,0.0009533333333333334,6.740226144990161
100.0,2,0.0009666666666666667,6.612385705554432
100.0,2,0.00098,6.4828062660661026
100.0,2,0.0009933333333333333,6.351500234359917
100.0,2,0.0010066666666666666,6.218463217204052
100.0,2,0.00102,6.083696857905434
100.0,2,0.0010333333333333334,5.947216967087976
100.0,2,0.0010466666666666667,5.809017199513254
100.0,2,0.00106,5.669095610857013
100.0,2,0.0010733333333333333,5.527477474607768
100.0,2,0.0010866666666666668,5.384156382894846
100.0,2,0.0011,5.239114442730741
100.0,3,0.0011,5.239114442730741
100.0,3,0.00111,5.114309029022556
100.0,3,0.0011200000000000001,4.988147653708064
100.0,3,0.0011300000000000001,4.860651096732226
100.0,3,0.00114,4.731830883832747
100.0,3,0.00115,4.6016739277194985
100.0,3,0.00116,4.470188373397059
100.0,3,0.00117,4.337385407910209
100.0,3,0.00118,4.203259663716806
100.0,3,0.00119,4.067816439248902
100.0,3,0.0012000000000000001,3.931065023532074
100.0,3,0.0012100000000000001,3.7930029993507377
100.0,3,0.0012200000000000002,3.653634956388371
100.0,3,0.00123,3.5129691662784532
100.0,3,0.00124,3.371004756476299
100.0,3,0.00125,3.227746115074485
100.0,3,0.00126,3.0832009693538374
100.0,3,0.00127,2.937369414162324
100.0,3,0.00128,2.7902558199112826
100.0,3,0.0012900000000000001,2.641867636508119
100.0,3,0.0013,2.492205632286715
100.0,3,0.00131,2.3412742419080317
100.0,3,0.00132,2.189080802984708
100.0,3,0.00133,2.035626582568593
100.0,3,0.00134,1.8809161193571382
100.0,3,0.00135,1.7249567501250742
100.0,3,0.00136,1.5677501227891533
100.0,3,0.0013700000000000001,1.4093008993032548
100.0,3,0.0013800000000000002,1.2496164984813902
100.0,3,0.0013900000000000002,1.088698860372304
100.0,3,0.0014,0.9265527781392376
103.5,1,0.0,9.973296066804297
103.5,1,2.3333333333333332e-05,9.934453023458993
103.5,1,4.6666666666666665e-05,9.892104719230993
103.5,1,7e-05,9.846246829753426
103.5,1,9.333333333333333e-05,9.796882640338264
103.5,1,0.00011666666666666667,9.74400142590748
103.5,1,0.00014,9.687599807655314
103.5,1,0.00016333333333333334,9.627682433807196
103.5,1,0.00018666666666666666,9.564239398357868
103.5,1,0.00020999999999999998,9.497268250551642
103.5,1,0.00023333333333333333,9.426775236756697
103.5,1,0.00025666666666666665,9.35275106238042
103.5,1,0.00028,9.275194164828108
103.5,1,0.0003033333333333333,9.19411270753235
103.5,1,0.0003266666666666667,9.109497734837468
103.5,1,0.00035,9.021348489137667
103.5,1,0.0003733333333333333,8.929675527544926
103.5,1,0.00039666666666666664,8.834469830802245
103.5,1,0.00041999999999999996,8.735731260400929
103.5,1,0.00044333333333333334,8.633473555188319
103.5,1,0.00046666666666666666,8.527686961672762
103.5,1,0.00049,8.418371497935885
103.5,1,0.0005133333333333333,8.305545585123184
103.5,1,0.0005366666666666666,8.189197495554918
103.5,1,0.00056,8.069326054488839
103.5,1,0.0005833333333333333,7.945957952058222
103.5,1,0.0006066666666666666,7.819077112836673
103.5,1,0.00063,7.688675501533814
103.5,1,0.0006533333333333333,7.5548002914654875
103.5,1,0.0006766666666666667,7.417434911764289
103.5,1,0.0007,7.276538850396746
103.5,2,0.0007,7.276538850396746
103.5,2,0.0007133333333333333,7.183933483613859
103.5,2,0.0007266666666666667,7.089599501826111
103.5,2,0.00074,6.9935609595600186
103.5,2,0.0007533333333333333,6.895830895909668
103.5,2,0.0007666666666666667,6.796390523788879
103.5,2,0.00078,6.695247810980118
103.5,2,0.0007933333333333333,6.592415659868402
103.5,2,0.0008066666666666667,6.487884878802665
103.5,2,0.00082,6.3816598100552415
103.5,2,0.0008333333333333333,6.273751301469361
103.5,2,0.0008466666666666667,6.164153647531207
103.5,2,0.00086,6.052870269309595
103.5,2,0.0008733333333333334,5.939911186772658
103.5,2,0.0008866666666666667,5.825272308891157
103.5,2,0.0009,5.708956736392957
103.5,2,0.0009133333333333333,5.590974436408327
103.5,2,0.0009266666666666667,5.471322042948442
103.5,2,0.00094,5.350002472506012
103.5,2,0.0009533333333333334,5.2270262917005965
103.5,2,0.0009666666666666667,5.102390203141192
103.5,2,0.00098,4.976096820242608
103.5,2,0.0009933333333333333,4.848158166234163
103.5,2,0.0010066666666666666,4.718570256941384
103.5,2,0.00102,4.587334839045654
103.5,2,0.0010333333333333334,4.454467167889987
103.5,2,0.0010466666666666667,4.319961399150531
103.5,2,0.00106,4.183815860353294
103.5,2,0.0010733333333333333,4.046054809054924
103.5,2,0.0010866666666666668,3.9066723405860238
103.5,2,0.0011,3.765651598678707
103.5,3,0.0011,3.765651598678707
103.5,3,0.00111,3.644325806357459
103.5,3,0.0011200000000000001,3.5217093577648586
103.5,3,0.0011300000000000001,3.397822117846535
103.5,3,0.00114,3.272675141829216
103.5,3,0.00115,3.1462560548368237
103.5,3,0.00116,3.0185726917938434
103.5,3,0.00117,2.8896357818148433
103.5,3,0.00118,2.7594402938788383
103.5,3,0.00119,2.627991347841701
103.5,3,0.0012000000000000001,2.495297859886299
103.5,3,0.0012100000000000001,2.3613576004590366
103.5,3,0.0012200000000000002,2.226175007110313
103.5,3,0.00123,2.0897580192757785
103.5,3,0.00124,1.9521058688947772
103.5,3,0.00125,1.8132227922068227
103.5,3,0.00126,1.6731162005798403
103.5,3,0.00127,1.531786236488446
103.5,3,0.00128,1.3892371086370554
103.5,3,0.0012900000000000001,1.2454759533283326
103.5,3,0.0013,1.1005035428124412
103.5,3,0.00131,0.9543241353964189
103.5,3,0.00132,0.806944748731799
103.5,3,0.00133,0.6583666178760965
103.5,3,0.00134,0.508594088113417
103.5,3,0.00135,0.357634164138814
103.5,3,0.00136,0.20548843131905192
103.5,3,0.0013700000000000001,0.0521613399752906
103.5,3,0.0013800000000000002,-0.1023400394289668
103.5,3,0.0013900000000000002,-0.25801385578680486
103.5,3,0.0014,-0.4148555462187105
