扫描速率（K/min）,时间（s）,贴身侧温度（℃）,界面12温度（℃）,界面23温度（℃）,外表面温度（℃）,平均固化进度
5.0,75.02499999999993,19.925387280489495,18.718225115823117,14.465760513031999,8.854366817479686,0.8712736847863817
5.0,75.04999999999994,19.92199380967786,18.71430358691931,14.461392282724786,8.850666719032036,0.8715912847994438
5.0,75.07499999999995,19.918597730251523,18.710373883303195,14.457013562053943,8.846962858184103,0.8719087785576022
5.0,75.09999999999995,19.915199040418244,18.706448085979464,14.45263953305394,8.843255224976604,0.8722261715692181
5.0,75.12499999999996,19.911797738436373,18.70252286334214,14.448258792383644,8.839543807103837,0.872543343415961
5.0,75.14999999999996,19.908393822605674,18.698591775083575,14.443874338820041,8.835828590922908,0.8728603962221624
5.0,75.17499999999997,19.904987291253022,18.694657295579773,14.439492681112279,8.83210956307087,0.8731772854077146
5.0,75.19999999999997,19.901578142718336,18.69072079979357,14.435106723094968,8.828386712288863,0.8734939918117561
5.0,75.22499999999998,19.898166375344715,18.686783051311448,14.430702462265836,8.824660030089603,0.8738104777499812
5.0,75.24999999999999,19.89475198747519,18.682844472171993,14.426298835955613,8.820929509995546,0.8741268256000692
5.0,75.27499999999999,19.891334977455998,18.678891625550172,14.421885224611701,8.817195145930848,0.8744430642323991
5.0,75.3,19.887915343642955,18.67493874235496,14.417474165123833,8.81345693095961,0.874759166717787
5.0,75.325,19.884493084405893,18.67098855580818,14.41305303595476,8.809714856753603,0.8750750537071736
5.0,75.35000000000001,19.881068198128244,18.667037107198755,14.4086324790706,8.805968913806343,0.8753908333529697
5.0,75.37500000000001,19.87764068320277,18.663079956823367,14.404215041121192,8.80221909260841,0.8757064242865269
5.0,75.40000000000002,19.874210538026794,18.65911955504437,14.399775298626391,8.79846538448358,0.8760217633366842
5.0,75.42500000000003,19.87077776100008,18.655157233097864,14.395331363304411,8.794707781109365,0.8763369142714208
5.0,75.45000000000003,19.86734235052714,18.651193718422117,14.390890355524169,8.790946273586615,0.876651988305679
5.0,75.47500000000004,19.86390430502303,18.647217416610978,14.386439214060275,8.787180851841393,0.8769669537403177
5.0,75.50000000000004,19.86046362291883,18.64323905374481,14.381985792337279,8.783411504580886,0.8772817204813695
5.0,75.52500000000005,19.857020302661663,18.63926353563506,14.377525812742133,8.779638219584744,0.8775963344256585
5.0,75.55000000000005,19.853574342707258,18.63528917895136,14.373067603207776,8.775860984419507,0.8779107969679834
5.0,75.57500000000006,19.850125741507625,18.6313095854592,14.368604417219665,8.772079787507872,0.8782250770677044
5.0,75.60000000000007,19.846674497499748,18.627326015399944,14.364121497414482,8.768294618325147,0.8785390653431293
5.0,75.62500000000007,19.843220609100545,18.62333987559311,14.3596403498836,8.764505466556658,0.8788529335255402
5.0,75.65000000000008,19.839764074710477,18.61935205959447,14.35516029816143,8.760712321415548,0.8791667211215793
5.0,75.67500000000008,19.836304892725458,18.61536310782235,14.350669877560783,8.756915171566773,0.8794803719714112
5.0,75.70000000000009,19.832843061553646,18.611357981146085,14.346172002761827,8.753114005180498,0.879793808568938
5.0,75.7250000000001,19.829378579630948,18.607355344089097,14.341675304665833,8.749308810118661,0.8801071474906874
5.0,75.7500000000001,19.82591144542885,18.603354851389884,14.337182532282235,8.745499574911761,0.8804202881591021
5.0,75.7750000000001,19.822441657452355,18.599354352473405,14.332679887044264,8.741686290190376,0.8807332071267656
5.0,75.80000000000011,19.81896921423098,18.595346976038307,14.32815769238235,8.737868948874505,0.8810458840245033
5.0,75.82500000000012,19.815494114308493,18.59133592302214,14.323639569761795,8.734047545037708,0.8813584617566533
5.0,75.85000000000012,19.81201635623601,18.587322785886755,14.31911391341289,8.730222072457016,0.8816709185863162
5.0,75.87500000000013,19.808535938570518,18.58330837057257,14.314583179996562,8.72639252361329,0.8819832042722523
5.0,75.90000000000013,19.80505285987805,18.57928602794043,14.310046673656005,8.722558889292424,0.8822953482341077
5.0,75.92500000000014,19.80156711873813,18.575255610897795,14.305512602162327,8.718721159043374,0.8826073257681484
5.0,75.95000000000014,19.798078713744456,18.57122846235534,14.300977651278071,8.714879322601288,0.8829190748938068
5.0,75.97500000000015,19.794587643498648,18.567202610484674,14.29641708669428,8.711033370580774,0.8832305806001436
5.0,76.00000000000016,19.791093906598615,18.56317496727262,14.291858782854396,8.707183293811077,0.8835419736948453
5.0,76.02500000000016,19.787597501626763,18.559140329697964,14.287303090937419,8.70332908259506,0.8838532518538806
5.0,76.05000000000017,19.78409842714347,18.555102279094616,14.282736195508352,8.6994707265508,0.8841643604867765
5.0,76.07500000000017,19.78059668168826,18.5510624291168,14.278161270977714,8.695608214613333,0.8844752903594529
5.0,76.10000000000018,19.777092263788038,18.54702151527945,14.273588037070317,8.69174153521762,0.8847861068900467
5.0,76.12500000000018,19.77358517196896,18.5429676842626,14.26901857753587,8.687870677325694,0.8850966958258285
5.0,76.15000000000019,19.770075404766477,18.53891281769263,14.264434328673874,8.683995631676268,0.8854070520386474
5.0,76.1750000000002,19.7665629607283,18.53486037501057,14.25983672819265,8.680116390827333,0.8857172316879492
5.0,76.2000000000002,19.76304783840838,18.53080649032055,14.255243219656442,8.676232948248652,0.8860273160215916
5.0,76.22500000000021,19.759530036354466,18.526746520080856,14.25063934161785,8.672345297242995,0.886337195847109
5.0,76.25000000000021,19.756009553094156,18.522683339037997,14.246026260564104,8.66845342989957,0.8866469133449009
5.0,76.27500000000022,19.752486387123806,18.518618316905663,14.241412315266478,8.664557336414415,0.886956482526548
5.0,76.30000000000022,19.748960536902995,18.514552117397464,14.236801963817442,8.660657005544024,0.8872658931268128
5.0,76.32500000000023,19.74543200085587,18.510485062833922,14.23218843356479,8.65675242628384,0.887575076355686
5.0,76.35000000000024,19.741900777378753,18.50640322389932,14.227551354037685,8.652843588904304,0.8878840328601114
5.0,76.37500000000024,19.738366864850605,18.502322982865905,14.222917196534842,8.648930484634523,0.8881928875608168
5.0,76.40000000000025,19.734830261641534,18.49824272041127,14.218276958053428,8.645013104722691,0.8885016085359473
5.0,76.42500000000025,19.731290966115775,18.49415666666653,14.213627440307098,8.641091439475838,0.8888100990469209
5.0,76.45000000000026,19.727748976628078,18.490067538895033,14.20897474322929,8.637165477649361,0.8891184448787536
5.0,76.47500000000026,19.724204291514887,18.485976619844507,14.20432513886442,8.6332352068117,0.8894266148761625
5.0,76.50000000000027,19.720656909083278,18.481884525027386,14.199671069943252,8.629300614724634,0.8897345605325256
5.0,76.52500000000028,19.71710682760155,18.477790752287486,14.194993049913142,8.62536168998537,0.8900422839517287
5.0,76.55000000000028,19.713554045293986,18.473681624635255,14.190319329707611,8.621418421485853,0.8903498986102574
5.0,76.57500000000029,19.709998560338924,18.469576436038537,14.1856465820084,8.617470797941566,0.890657405040911
5.0,76.60000000000029,19.706440370867735,18.465472750403574,14.18096361743404,8.613518808020041,0.8909647014681717
5.0,76.6250000000003,19.70287947496343,18.461363989745568,14.176273294759987,8.609562440592182,0.8912718417337326
5.0,76.6500000000003,19.699315870659817,18.457250794015245,14.171584660803822,8.605601685091951,0.8915787490805989
5.0,76.67500000000031,19.695749555943102,18.453135017776408,14.166897187598993,8.601636532461018,0.8918854399312078
5.0,76.70000000000032,19.692180528757195,18.449017582253163,14.162182126462,8.59766697531874,0.8921919088296415
5.0,76.72500000000032,19.688608787013234,18.444898574996685,14.157466300141254,8.593693006693822,0.8924982805647963
5.0,76.75000000000033,19.68503432860185,18.44076378096793,14.152755175841214,8.58971461873708,0.8928045110229209
5.0,76.77500000000033,19.681457151404196,18.43663269660136,14.148028579389566,8.585731802067121,0.8931105406161077
5.0,76.80000000000034,19.677877253297442,18.43250293736005,14.143294503476229,8.581744545366682,0.8934164110340693
5.0,76.82500000000034,19.674294632153384,18.428368212020803,14.138564052077262,8.57775283550078,0.893722087981291
5.0,76.85000000000035,19.670709285832082,18.42422925433549,14.13383690913691,8.573756658893707,0.8940275138909599
5.0,76.87500000000036,19.667121212174365,18.42008763828417,14.129090703063312,8.569756003126887,0.8943327295782435
5.0,76.90000000000036,19.663530408996518,18.41594421329127,14.124333480738017,8.56575085718074,0.8946378277683996
5.0,76.92500000000037,19.659936874089574,18.411799437184683,14.11958088481723,8.561741210750329,0.8949428069117211
5.0,76.95000000000037,19.65634060522374,18.407645083781492,14.11481678704674,8.557727053454533,0.8952475753907294
5.0,76.97500000000038,19.65274160015591,18.403485692413263,14.110041196542449,8.553708373933322,0.8955521682753402
5.0,77.00000000000038,19.649139856636292,18.399328422998778,14.105270653170136,8.549685159416342,0.8958566004930788
5.0,77.02500000000039,19.645535372411224,18.39517031572755,14.100503955026827,8.545657396740808,0.8961607708761259
5.0,77.0500000000004,19.64192814522202,18.39100609425804,14.095719353532242,8.541625073909865,0.896464706966374
5.0,77.0750000000004,19.638318172802023,18.386838301098226,14.090922574041233,8.537588180473664,0.8967685230907882
5.0,77.1000000000004,19.63470545287417,18.382668227880014,14.086129892889815,8.533546706928787,0.8970722054656309
5.0,77.12500000000041,19.631089983150765,18.37849654128863,14.081331272755635,8.52950064417456,0.8973757145080064
5.0,77.15000000000042,19.62747176133544,18.37431420919787,14.076517635873234,8.525449982941453,0.897679016736591
5.0,77.17500000000042,19.623850785124862,18.370128326575138,14.07170544667946,8.521394713293525,0.8979820945135624
5.0,77.20000000000043,19.620227052206776,18.36594427408909,14.066896319369215,8.517334825013391,0.8982849583551873
5.0,77.22500000000043,19.61660056025277,18.361760552964085,14.062070636518058,8.513270308371922,0.8985876238624607
5.0,77.25000000000044,19.612971306907856,18.357570199937996,14.057232774546065,8.509201154023781,0.898890140911905
5.0,77.27500000000045,19.609339289780866,18.35337549669352,14.052399266420874,8.505127352372885,0.8991925325690764
5.0,77.30000000000045,19.605704506439025,18.349178215864082,14.047562325538983,8.501048893457153,0.8994947348630181
5.0,77.32500000000046,19.602066954407974,18.344979186644935,14.042711024148872,8.496965767116391,0.8997967560898346
5.0,77.35000000000046,19.59842663117705,18.34077804699994,14.037862494740343,8.492877963311882,0.9000985515415239
5.0,77.37500000000047,19.59478353420769,18.336562283809485,14.033016040387869,8.488785473092724,0.9004001186665267
5.0,77.40000000000047,19.591137660940998,18.332349454089815,14.028150425879332,8.484688289383284,0.9007014775425508
5.0,77.42500000000048,19.58748900880052,18.32813730617617,14.023275001625114,8.480586406482312,0.9010027187219476
5.0,77.45000000000049,19.58383757518909,18.323920181617865,14.018403716765489,8.476479818963067,0.9013037824796277
5.0,77.47500000000049,19.5801833574816,18.319697818438243,14.013533270896207,8.472368521448384,0.9016046956733316
5.0,77.5000000000005,19.576526353016828,18.31547256155992,14.008647555623213,8.468252509026618,0.9019053676211701
5.0,77.5250000000005,19.572866559090873,18.311245431083446,14.003760941104364,8.464131777651849,0.9022058267127233
5.0,77.55000000000051,19.56920397295411,18.307016869856625,13.998872853969441,8.46000632453455,0.902506081806208
5.0,77.57500000000051,19.565538591811865,18.302776305010774,13.993965144964642,8.455876147827524,0.9028061209117471
5.0,77.60000000000052,19.56187041282693,18.298534198821525,13.98905189145182,8.45174124529161,0.9031060539586877
5.0,77.62500000000053,19.558199433120784,18.29429326656651,13.984142387244123,8.447601613109125,0.9034058250617383
5.0,77.65000000000053,19.55452564977148,18.290046230230367,13.979230247335288,8.443457245970729,0.9037054061507559
5.0,77.67500000000054,19.55084905980805,18.28579496274919,13.97430633433071,8.439308137948524,0.9040047694905969
5.0,77.70000000000054,19.54716966020264,18.281541115401783,13.969381813580988,8.435154283459088,0.9043038680415794
5.0,77.72500000000055,19.54348744786246,18.27728543776503,13.964452418756887,8.430995678045791,0.904602791783841
5.0,77.75000000000055,19.539802419623935,18.273028267172396,13.959498114880079,8.426832317818262,0.9049015093007997
5.0,77.77500000000056,19.536114572251268,18.26876252200145,13.95454657928828,8.422664197764856,0.9052000976843704
5.0,77.80000000000057,19.532423902439405,18.2644909553693,13.949596390715396,8.418491310609909,0.9054985100904679
5.0,77.82500000000057,19.528730406819275,18.260219812175336,13.944636951774678,8.414313646921515,0.9057967447747209
5.0,77.85000000000058,19.525034081962172,18.255942642626373,13.939673223560968,8.410131196049482,0.9060946921103481
5.0,77.87500000000058,19.521334924380817,18.25166197751592,13.934709808366241,8.405943947540694,0.9063924200038471
5.0,77.90000000000059,19.517632930526254,18.247378973688715,13.929736230564599,8.401751892408953,0.9066899791379144
5.0,77.9250000000006,19.513928096781797,18.24309416682522,13.924742745831473,8.397555022949536,0.9069873595140702
5.0,77.9500000000006,19.510220419457,18.238807799089567,13.919750556622255,8.393353331313962,0.9072845838688556
5.0,77.9750000000006,19.506509894784717,18.234509062290954,13.914760505289262,8.389146808526139,0.9075816596176713
5.0,78.00000000000061,19.502796518921848,18.230209465941314,13.9097580372049,8.384935444463157,0.9078784834508102
5.0,78.02500000000062,19.499080287952275,18.225909871149536,13.90475174506206,8.380719228370616,0.9081750149191309
5.0,78.05000000000062,19.49536119789001,18.221603528857962,13.89974286126906,8.376498149620614,0.9084713700573853
5.0,78.07500000000063,19.491639244681238,18.21729334880524,13.894721901118556,8.372272198178592,0.9087675348178007
5.0,78.10000000000063,19.487914424204934,18.21298062270401,13.889687605059127,8.368041364070843,0.909063568840389
5.0,78.12500000000064,19.48418673227272,18.208665931783628,13.884654611510044,8.363805636392605,0.9093594004535527
5.0,78.15000000000065,19.480456164629526,18.204347530640405,13.879623169817597,8.35956500319138,0.9096550908697651
5.0,78.17500000000065,19.47672271695592,18.200016917697262,13.87457671806607,8.35531945207389,0.9099504705361103
5.0,78.20000000000066,19.472986384870985,18.19568812140376,13.86952923964391,8.35106897095559,0.9102456164448258
5.0,78.22500000000066,19.469247163933986,18.191357861791136,13.864475143107434,8.346813548634982,0.9105405802970848
5.0,78.25000000000067,19.465505049643816,18.18702116219471,13.859406828677225,8.342553174643154,0.9108353516876224
5.0,78.27500000000067,19.46176003743676,18.182680578229142,13.854331850887915,8.338287838270219,0.9111299601150362
5.0,78.30000000000068,19.458012122683858,18.178337292259155,13.849259382890875,8.334017527812469,0.9114244112359201
5.0,78.32500000000068,19.45426130068937,18.173991858844666,13.844180297230821,8.329742230751139,0.9117186049385054
5.0,78.35000000000069,19.450507566692128,18.16964337166056,13.839090808227018,8.325461934368862,0.9120125249298132
5.0,78.3750000000007,19.446750915870123,18.16528155668651,13.834000767616267,8.321176626432814,0.9123062692513594
5.0,78.4000000000007,19.442991343346655,18.160921408068187,13.828903325696118,8.31688629577714,0.9125998173537586
5.0,78.42500000000071,19.439228844194904,18.156558123698954,13.823786619165244,8.312590931923197,0.9128931939501554
5.0,78.45000000000071,19.435463413438754,18.152189167535056,13.818670857772267,8.30829052394615,0.9131863701579201
5.0,78.47500000000072,19.431695046049274,18.14781662073139,13.813556715035784,8.303985059949353,0.9134793857229775
5.0,78.50000000000072,19.427923736938073,18.143441441136925,13.808428888260359,8.299674527335174,0.913772099443176
5.0,78.52500000000073,19.424149480949982,18.13906407096429,13.803298126688025,8.295358913402861,0.9140645770566601
5.0,78.55000000000074,19.420372272857925,18.13468084297448,13.798161798711421,8.2910382059464,0.914356894267311
5.0,78.57500000000074,19.416592107361375,18.130287917436696,13.793017739975863,8.28671239361974,0.914649008429509
5.0,78.60000000000075,19.412808979087426,18.125895961816852,13.787867439812404,8.282381465981539,0.9149409420817185
5.0,78.62500000000075,19.40902288259242,18.12150068216928,13.782717972038782,8.278045413693361,0.9152327308945168
5.0,78.65000000000076,19.40523381236254,18.11709897090165,13.777560676416204,8.273704229003153,0.9155242327087059
5.0,78.67500000000076,19.401441762812908,18.112693410396453,13.77239202875833,8.26935790589661,0.9158154438953575
5.0,78.70000000000077,19.397646728285597,18.10828509816823,13.767221897099207,8.265006439815926,0.916106521487596
5.0,78.72500000000078,19.39384870304766,18.103874399880613,13.762042496448986,8.260649827102725,0.9163973952555073
5.0,78.75000000000078,19.390047681290394,18.099454391279405,13.756861668649572,8.256288064597408,0.9166881066784606
5.0,78.77500000000079,19.386243657129718,18.095029002885294,13.751678110748344,8.251921149802616,0.9169786097711804
5.0,78.8000000000008,19.382436624606164,18.090603506123767,13.746493701623141,8.24754908176716,0.917268954061457
5.0,78.8250000000008,19.37862657768302,18.08617242034753,13.741291619621343,8.243171861620308,0.9175589202561933
5.0,78.8500000000008,19.37481351024214,18.081735971945413,13.736085950268684,8.238789492102637,0.9178486997227601
5.0,78.87500000000081,19.37099741607799,18.077296055781346,13.730873321461182,8.23440197640135,0.918138324859032
5.0,78.90000000000082,19.36717828889124,18.072853469186104,13.725656982731069,8.230009317076165,0.9184277614730114
5.0,78.92500000000082,19.363356122284017,18.068408371643397,13.720436195853072,8.225611515629273,0.9187169717486592
5.0,78.95000000000083,19.359530909758863,18.063955301562412,13.715212257017265,8.22120857284843,0.9190059953423723
5.0,78.97500000000083,19.355702644721855,18.05949489902562,13.709973893307465,8.216800489122933,0.91929474107134
5.0,79.00000000000084,19.35187132048812,18.055032515494283,13.704729445399675,8.21238726414831,0.919583241235023
5.0,79.02500000000084,19.348036930286497,18.05056400042043,13.699478615606605,8.207968896205735,0.9198715706960514
5.0,79.05000000000085,19.344199467260484,18.046091536514897,13.694222866766896,8.20354538159337,0.9201597091201167
5.0,79.07500000000086,19.340358924464223,18.041616070862666,13.688965040313352,8.199116714770438,0.9204476267835601
5.0,79.10000000000086,19.33651529485481,18.037137889497856,13.683703327119616,8.19468288931909,0.920735351028023
5.0,79.12500000000087,19.33266857128446,18.03265697051921,13.678430311796673,8.190243898971922,0.9210227843729903
5.0,79.15000000000087,19.328818746496054,18.028163369468313,13.673145703904318,8.185799737747928,0.9213099807793877
5.0,79.17500000000088,19.32496581312313,18.023668017216952,13.667858053206293,8.181350399307895,0.9215970135700904
5.0,79.20000000000088,19.32110976369259,18.01916699906156,13.662562093151468,8.17689587613585,0.9218838475533058
5.0,79.22500000000089,19.31725059062672,18.014661016146018,13.65726283094959,8.172436159159757,0.922170434692155
5.0,79.2500000000009,19.313388286241768,18.0101515438502,13.651961070641976,8.1679712381977,0.9224568507795016
5.0,79.2750000000009,19.30952284274251,18.00563915390118,13.646654581733344,8.163501103103295,0.922742979801788
5.0,79.3000000000009,19.305654252214925,18.001123871337633,13.64133025834096,8.159025744410922,0.923028829935869
5.0,79.32500000000091,19.301782506620487,17.996599597219685,13.636002769345511,8.15454515299405,0.9233145384295528
5.0,79.35000000000092,19.297907597794335,17.99206884686141,13.630668699887067,8.150059319247926,0.9236000493499865
5.0,79.37500000000092,19.29402951744718,17.987536476774558,13.625329773487202,8.145568232532142,0.9238852986912313
5.0,79.40000000000093,19.29014825716907,17.982996870430604,13.61998722362961,8.141071881315252,0.9241703430724103
5.0,79.42500000000094,19.286263808432718,17.97845269640795,13.614638999036073,8.136570253927866,0.9244550712197357
5.0,79.45000000000094,19.28237616259482,17.97390507322873,13.6092752577879,8.132063338971074,0.9247395734083839
5.0,79.47500000000095,19.278485310895576,17.969354304666318,13.603905164600722,8.127551124880148,0.9250239071568591
5.0,79.50000000000095,19.274591244458392,17.964799882184874,13.59852965903742,8.123033599100655,0.9253080650425445
5.0,79.52500000000096,19.270693954291687,17.960231649568012,13.593150971956849,8.118510747716012,0.9255919844080694
5.0,79.55000000000096,19.26679343129281,17.955663031433566,13.587768206460886,8.113982555954825,0.9258756989058591
5.0,79.57500000000097,19.26288966625194,17.951087446302218,13.582380252637378,8.109449009352623,0.9261590896255899
5.0,79.60000000000097,19.2589826498531,17.946506826730403,13.576978862396471,8.104910094591151,0.9264421890703582
5.0,79.62500000000098,19.25507237267057,17.941922464666938,13.571568199064442,8.100365799301308,0.9267251391866828
5.0,79.65000000000099,19.25115882516118,17.937334832236164,13.566152301237134,8.095816111143595,0.9270079236671752
5.0,79.67500000000099,19.247241997655518,17.932743905712876,13.560731807032582,8.091261017024973,0.9272904584206886
5.0,79.700000000001,19.24332188035209,17.928145102670104,13.555306324260595,8.08670050301675,0.927572763918104
5.0,79.725000000001,19.239398463317094,17.92353730869653,13.549875587593618,8.082134554962202,0.9278547516923903
5.0,79.75000000000101,19.235471736489213,17.91892606380511,13.544435706216689,8.077563159215403,0.9281364696093364
5.0,79.77500000000101,19.23154168968619,17.91430812633584,13.538988106738444,8.072986302982109,0.9284180182779878
5.0,79.80000000000102,19.227608312609327,17.909685693028504,13.533535327562582,8.06840397427044,0.9286994053969249
5.0,79.82500000000103,19.22367159484352,17.905059624712344,13.52807742930659,8.063816161798936,0.9289805383836961
5.0,79.85000000000103,19.2197315258533,17.900430014886684,13.522614590396346,8.059222855138474,0.9292614626038619
5.0,79.87500000000104,19.2157880949778,17.895793924128757,13.517145475512317,8.054624045051302,0.9295420550558288
5.0,79.90000000000104,19.211841291427497,17.891146889636264,13.51166926237467,8.0500197237644,0.9298223562521245
5.0,79.92500000000105,19.20789110428356,17.886496880721875,13.506188024602869,8.045409885069143,0.9301025057439433
5.0,79.95000000000105,19.203937522498048,17.881839755082545,13.500700993639065,8.040794524304511,0.9303824911551493
5.0,79.97500000000106,19.199980534892372,17.8771777755775,13.495207709762328,8.036173638270858,0.9306621996876991
5.0,80.00000000000107,19.196020130152373,17.87251187820374,13.489708008806403,8.031547225062964,0.9309417123535827
5.0,80.02500000000107,19.19205629682075,17.867842187643205,13.484199661309576,8.026915283689117,0.9312208522638542
5.0,80.05000000000108,19.18808902328998,17.86316862411049,13.478683598712012,8.022277813412378,0.9314997455015903
5.0,80.07500000000108,19.1841182977994,17.858482888842307,13.47316271357003,8.017634813081218,0.93177847632988
5.0,80.10000000000109,19.180144108437812,17.85379217219638,13.467634545167133,8.012986280691882,0.9320570128631166
5.0,80.1250000000011,19.176166443149707,17.849093962547595,13.462100288027123,8.008332213250554,0.9323352633577204
5.0,80.1500000000011,19.17218528974105,17.84439057684505,13.45656031393591,8.003672606910987,0.932613312204703
5.0,80.1750000000011,19.168200635880844,17.839683001150377,13.45101087703492,7.999007457116364,0.9328909749554269
5.0,80.20000000000111,19.164212469097386,17.834971444777857,13.445453341379984,7.994336758484929,0.9331684058282183
5.0,80.22500000000112,19.160220776771585,17.83025580978722,13.439891166267774,7.989660504606132,0.9334456995813011
5.0,80.25000000000112,19.156225546131232,17.825527954781197,13.434321611351578,7.984978687975981,0.9337227520685322
5.0,80.27500000000113,19.1522267642488,17.820795052770766,13.428747127410984,7.9802913002163,0.933999549273867
5.0,80.30000000000113,19.148224418042517,17.816055545610816,13.423165231448127,7.975598332482082,0.9342760780110988
5.0,80.32500000000114,19.14421849427821,17.811309526357817,13.417573310842338,7.970899775673306,0.934552223000544
5.0,80.35000000000115,19.14020897956926,17.806558660343374,13.411973508063166,7.966195620232467,0.934828173752174
5.0,80.37500000000115,19.13619586037354,17.801803397607884,13.406369463501683,7.961485855847949,0.9351040019206989
5.0,80.40000000000116,19.13217912298879,17.797043736862804,13.400758835052256,7.95677047142929,0.9353795361884267
5.0,80.42500000000116,19.128158753549368,17.792273335872945,13.395142729985743,7.952049455463689,0.9356548133420137
5.0,80.45000000000117,19.124134738026175,17.787495264481272,13.389516556880078,7.947322796400078,0.9359297688199111
5.0,80.47500000000117,19.12010706222929,17.782711980721157,13.383879573226075,7.942590482547449,0.9362044137432908
5.0,80.50000000000118,19.116075711810865,17.777921050241112,13.378235309470643,7.937852501464265,0.9364788624052791
5.0,80.52500000000119,19.11204067226562,17.773124719613897,13.372587722233302,7.9331088394688924,0.9367531814929565
5.0,80.55000000000119,19.108001928927823,17.768323612211066,13.366933024669883,7.928359481710666,0.9370271766521017
5.0,80.5750000000012,19.10395946696593,17.763517812758675,13.361272874642864,7.923604412785054,0.9373009184645875
5.0,80.6000000000012,19.099913271378078,17.758704315580754,13.355603383678055,7.918843617433602,0.9375743333699076
5.0,80.62500000000121,19.09586332699094,17.753878624067443,13.349923537469992,7.914077080767026,0.9378474415260889
5.0,80.65000000000121,19.091809618461966,17.74904801646525,13.34423681769007,7.909304787949791,0.9381203757588413
5.0,80.67500000000122,19.087752130282375,17.744209629459675,13.338546986940683,7.9045267239263834,0.9383931233123723
5.0,80.70000000000122,19.0836908467775,17.73936563047306,13.33284852604476,7.899742873498154,0.9386655257049157
5.0,80.72500000000123,19.079625752102622,17.734516590220753,13.327143094246686,7.894953221623535,0.9389376543620968
5.0,80.75000000000124,19.075556830235367,17.72966259315065,13.321425800732316,7.890157753454702,0.9392094305506469
5.0,80.77500000000124,19.0714840649684,17.724803161938183,13.31569901052671,7.885356453820141,0.9394809675624576
5.0,80.80000000000125,19.067407439906205,17.719927649950844,13.309966969281893,7.880549306524109,0.9397523520845403
5.0,80.82500000000125,19.06332693846668,17.715047025190927,13.304231930287763,7.875736294204783,0.9400234660968955
5.0,80.85000000000126,19.059242543884523,17.710158730039957,13.298493132733554,7.870917399146495,0.9402943069910632
5.0,80.87500000000126,19.05515423921215,17.705264673809598,13.292745367842143,7.86609260456981,0.9405648257972076
5.0,80.90000000000127,19.051062007315373,17.700365333782443,13.286985445683259,7.861261895387612,0.9408349606085993
5.0,80.92500000000128,19.04696583086468,17.69546077445126,13.281216662624361,7.85642525792363,0.9411049249081143
5.0,80.95000000000128,19.04286569232624,17.69054993789294,13.275443354311427,7.851582679096009,0.9413747391370039
5.0,80.97500000000129,19.03876157395691,17.685623087151594,13.269668351242256,7.846734146068288,0.9416442302380166
5.0,81.0000000000013,19.034653457804488,17.680691102725234,13.263890255539469,7.8418796469144985,0.9419134624958843
5.0,81.0250000000013,19.03054132571074,17.675750891394266,13.258099731415278,7.8370191716005175,0.9421822714714028
5.0,81.0500000000013,19.026425159313057,17.670804522718978,13.252297219998871,7.832152712152025,0.9424508020875916
5.0,81.07500000000131,19.02230494004205,17.665852516363568,13.246487284864953,7.827280261761664,0.9427191957678754
5.0,81.10000000000132,19.018180649115585,17.660894971124762,13.240673717428555,7.822401813650403,0.9429873205017122
5.0,81.12500000000132,19.01405226753287,17.655929403985066,13.234858484887697,7.817517360730226,0.9432551631769902
5.0,81.15000000000133,19.00991977607213,17.650948853522273,13.22903360707391,7.812626896087999,0.943522663149814
5.0,81.17500000000133,19.00578315529246,17.645961522995112,13.223195409755316,7.8077304133075724,0.9437898139602672
5.0,81.20000000000134,19.001642385536925,17.640966421355365,13.217347509940957,7.802827905943583,0.9440567629789846
5.0,81.22500000000134,18.997497446933018,17.635965110383065,13.211494302651786,7.797919366521146,0.9443234810210307
5.0,81.25000000000135,18.993348319388296,17.6309579535627,13.205638556032426,7.793004786037549,0.9445898918315285
5.0,81.27500000000136,18.989194982582873,17.625945017060346,13.19977856046267,7.788084154515651,0.9448560206463246
5.0,81.30000000000136,18.98503741596315,17.62092343815995,13.193905322887671,7.7831574619287665,0.9451217711938324
5.0,81.32500000000137,18.98087559874081,17.61588621540926,13.18801964522003,7.778224698410232,0.9453872412289364
5.0,81.35000000000137,18.9767095098973,17.610840345782144,13.182126268206817,7.773285853540639,0.9456525158775988
5.0,81.37500000000138,18.972539128189755,17.60578745576176,13.176228782795512,7.76834091551346,0.9459175026566161
5.0,81.40000000000138,18.96836443215325,17.600728328305443,13.170328743210446,7.763389871139385,0.9461821462517078
5.0,81.42500000000139,18.964185400096873,17.595663129818274,13.164419939329514,7.758432706708929,0.9464464935122113
5.0,81.4500000000014,18.960002010095526,17.590591903924526,13.15849643012244,7.753469408672329,0.9467104937266139
5.0,81.4750000000014,18.955814239982395,17.58550796327292,13.15256251543144,7.748499963356184,0.9469742926483014
5.0,81.5000000000014,18.951622067346115,17.58041070047136,13.14662299663338,7.7435243560797655,0.94723783712524
5.0,81.52500000000141,18.947425469532373,17.575304492924026,13.140680668798995,7.7385425707116555,0.9475010623030102
5.0,81.55000000000142,18.94322442364616,17.570191185092952,13.134734357803493,7.733554590309409,0.947763939007658
5.0,81.57500000000142,18.939018906550267,17.565071336001424,13.128774327179777,7.728560398177769,0.9480264201440587
