扫描速率（K/min）,潜热（kJ/kg）,时间（s）,贴身侧温度（℃）,界面12温度（℃）,功能层平均温度（℃）,界面23温度（℃）,外表面温度（℃）,固化进度
2.0,611.5637399999999,176.5,12.592043278250937,9.896729461089421,8.210653156274695,6.253071458795543,1.853347522165302,1.0
2.0,611.5637399999999,176.75,12.475754381901481,9.779707337386887,8.095767590402797,6.141300746964984,1.7511876321706512,1.0
2.0,611.5637399999999,177.0,12.359729641922776,9.663051010022631,7.981294235070774,6.029979976981851,1.6494742373353644,1.0
2.0,611.5637399999999,177.25,12.243976364689905,9.546760695166245,7.867229544134869,5.919102249097915,1.5481985590815757,1.0
2.0,611.5637399999999,177.5,12.128501273690723,9.430836517227386,7.753570134804711,5.808661052286503,1.447352335636984,1.0
2.0,611.5637399999999,177.75,12.01331055055153,9.315278514101292,7.640312775913493,5.698650238168227,1.3469277886249378,1.0
2.0,611.5637399999999,178.0,11.898409872981357,9.20008664233634,7.527454377196383,5.589063996712613,1.2469175916229482,1.0
2.0,611.5637399999999,178.25,11.783804449912747,9.085260782166232,7.414991979460119,5.4798968335922575,1.1473148406217442,1.0
2.0,611.5637399999999,178.5,11.669499054082396,8.970800742367512,7.302922745545704,5.3711435490752395,1.0481130263068532,1.0
2.0,611.5637399999999,178.75,11.555498052266362,8.856706264916614,7.191243952001342,5.2627992183498415,0.9493060080786135,1.0
2.0,611.5637399999999,179.0,11.441805433360688,8.742977029430966,7.079952981394886,5.15485917318323,0.8508879897233209,1.0
2.0,611.5637399999999,179.25,11.328424834477993,8.629612657386222,6.969047315205063,5.047318984822752,0.752853496647384,1.0
2.0,611.5637399999999,179.5,11.215359565213493,8.51661271610735,6.858524527238766,4.940174448054958,0.6551973545869333,1.0
2.0,611.5637399999999,179.75,11.102612630219113,8.403976722535354,6.748382277528336,4.833421566343397,0.557914669707241,1.0
2.0,611.5637399999999,180.0,10.99018675021164,8.291704146774386,6.638618306668261,4.727056537971724,0.46100081000886195,1.0
2.0,611.5637399999999,180.25,10.878084381529703,8.17979441542598,6.529230430555313,4.621075743123786,0.36445138796063353,1.0
2.0,611.5637399999999,180.5,10.766307734344572,8.068246914718559,6.420216535499947,4.515475731837008,0.26826224428310713,1.0
2.0,611.5637399999999,180.75,10.654858789621178,7.957060993441214,6.3115745736801365,4.410253212769841,0.17242943280974038,1.0
2.0,611.5637399999999,181.0,10.543739314917907,7.846235965691205,6.203302558911565,4.305405042728051,0.07694920635690922,1.0
2.0,611.5637399999999,181.25,10.43295087910689,7.735771113444911,6.095398562710537,4.200928216898427,-0.018181996462413197,1.0
2.0,611.5637399999999,181.5,10.322494866090247,7.6256656889618855,5.9878607106280874,4.096819859741997,-0.11296756354271342,1.0
2.0,611.5637399999999,181.75,10.212372487582023,7.515918917031576,5.880687178835592,3.9930772165020767,-0.20741072076556205,1.0
2.0,611.5637399999999,182.0,10.102584795020475,7.406529997071987,5.773876190943866,3.889697645285571,-0.3015145427090888,1.0
2.0,611.5637399999999,182.25,9.993132690670645,7.297498105089251,5.667426015039137,3.786678609678707,-0.39528196263827986,1.0
5.0,244.625496,0.0,37.0,37.0,37.0,37.0,36.953463727328526,0.0
5.0,244.625496,0.25,36.99999999319578,36.99985134450956,36.99105692378763,36.95538289535272,33.99706682339108,0.0
5.0,244.625496,0.5,36.99999913304649,36.99739741584366,36.94119168174233,36.74297697821749,32.8034348971451,0.0
5.0,244.625496,0.75,36.99998199389824,36.98522280892415,36.83956003964557,36.429540196078264,31.90288984448336,0.0
5.0,244.625496,1.0,36.99984183307843,36.95556576280667,36.694474213605815,36.072270766443324,31.15529320882413,0.0
5.0,244.625496,1.25,36.99920853051402,36.90481191106954,36.517505244924074,35.69947315311527,30.506481408161314,0.0
5.0,244.625496,1.5,36.997321564384784,36.8329672803925,36.31828965474715,35.32472424044618,29.927848969812587,0.0
5.0,244.625496,1.75,36.99308192272059,36.741943569413095,36.103970255089926,34.95460354454628,29.40207729638197,0.0
5.0,244.625496,2.0,36.98523281191091,36.634338718427536,35.87966361899612,34.59225625661337,28.91783568651239,0.0
5.0,244.625496,2.25,36.972549744715366,36.51279482057308,35.64900614501017,34.23907872177952,28.467289505757172,0.0
5.0,244.625496,2.5,36.95397248166038,36.379715593002224,35.414584467066014,33.895554307958676,28.04477996309234,0.0
5.0,244.625496,2.75,36.9286692754062,36.23717144632641,35.178243253837984,33.56168499016209,27.646071307998422,0.0
5.0,244.625496,3.0,36.896050060874046,36.086893301372506,34.94129939741165,33.23722097996618,27.267897567315863,0.0
5.0,244.625496,3.25,36.85574918589346,35.93030397246977,34.70469079511041,32.92178549005604,26.907677159666978,0.0
5.0,244.625496,3.5,36.80759370764245,35.768562017470146,34.46908060868181,32.6149434271422,26.563326139818525,0.0
5.0,244.625496,3.75,36.75156746403634,35.602606385874324,34.23493126475031,32.31623943738026,26.233131765769553,0.0
5.0,244.625496,4.0,36.68777654971051,35.433196921908525,34.00255769229017,32.0252189225166,25.91566430865185,0.0
5.0,244.625496,4.25,36.616418823939235,35.2609490638701,33.77216610342501,31.741439476123897,25.60971391544788,0.0
5.0,244.625496,4.5,36.53775831990913,35.08636261960748,33.54388254434452,31.464476881286508,25.314244382880943,0.0
5.0,244.625496,4.75,36.45210449374454,34.90984515849697,33.31777409262326,31.193928001730935,25.02835865936675,0.0
5.0,244.625496,5.0,36.35979581936659,34.73173078702541,33.093864693346696,30.929411893534652,24.751272677088245,0.0
5.0,244.625496,5.25,36.26118708227638,34.552295095783634,32.87214703950197,30.670569899715108,24.48229522419683,0.0
5.0,244.625496,5.5,36.15663971725514,34.37176699642748,32.65259150514878,30.417065169319077,24.2208122740838,0.0
5.0,244.625496,5.75,36.04651459421384,34.190338066150424,32.43515286609874,30.168581858936914,23.966274652169023,0.0
5.0,244.625496,6.0,35.931166740606265,34.00816991247012,32.21977535027703,29.924824168431446,23.71818823261102,0.0
5.0,244.625496,6.25,35.81094157617609,33.825399975104965,32.006396422052696,29.685515300799796,23.47610607251432,0.0
5.0,244.625496,6.5,35.68617231618185,33.642146098933104,31.794949604503785,29.450396399666786,23.23962204295817,0.0
5.0,244.625496,6.75,35.55717826873964,33.45851014315194,31.585366569611715,29.219225496238558,23.008365625292633,0.0
