温度（℃）,放热倍率,v=2有效比热（kJ/(kg·K)）,v=5有效比热（kJ/(kg·K)）,v=10有效比热（kJ/(kg·K)）,参考速率（K/min）,参考倍率
20.489,2.127227783203125,217.73527667108831,88.53411066843533,45.46705533421766,,
20.521,2.127227783203125,217.90434008987955,88.60173603595183,45.50086801797591,,
20.555,2.127227783203125,218.02813024303617,88.65125209721448,45.525626048607236,,
20.588,2.127227783203125,218.10595393300184,88.68238157320074,45.54119078660037,,
20.622,2.127227783203125,218.13912418259403,88.69564967303761,45.5478248365188,,
20.654,2.127227783203125,218.1275859625913,88.69103438503653,45.54551719251826,,
20.687,2.127227783203125,218.07203247055014,88.66881298822005,45.53440649411002,,
20.72,2.127227783203125,217.97372170006653,88.62948868002661,45.5147443400133,,
20.753,2.127227783203125,217.83265365114062,88.57306146045624,45.48653073022812,,
20.787,2.127227783203125,217.649484835181,88.4997939340724,45.449896967036196,,
20.818,2.127227783203125,217.42478004822755,88.40991201929101,45.4049560096455,,
20.853,2.127227783203125,217.1593058601318,88.30372234405273,45.35186117202636,,
20.885,2.127227783203125,216.8529338693772,88.18117354775089,45.29058677387544,,
20.917,2.127227783203125,216.50699544185497,88.042798176742,45.221399088370994,,
20.952,2.127227783203125,216.12154560678653,87.88861824271461,45.1443091213573,,
20.986,2.127227783203125,215.69714916021178,87.71885966408472,45.059429832042355,,
21.019,2.127227783203125,215.23508243880045,87.53403297552018,44.967016487760084,,
21.051,2.127227783203125,214.73406910588267,87.33362764235306,44.86681382117653,,
21.083,2.127227783203125,214.19604200953725,87.1184168038149,44.75920840190744,,
21.117,2.127227783203125,213.62103783591164,86.88841513436465,44.64420756718232,,
21.15,2.127227783203125,213.0096397241195,86.6438558896478,44.521927944823894,,
21.184,2.127227783203125,212.36124619197338,86.38449847678936,44.392249238394676,,
21.218,2.127227783203125,211.6777534014044,86.11110136056176,44.25555068028088,,
21.248,2.127227783203125,210.95781164344743,85.82312465737897,44.11156232868948,,
21.284,2.127227783203125,210.20288068551048,85.5211522742042,43.960576137102095,,
21.316,2.127227783203125,209.41341526519042,85.20536610607618,43.80268305303809,,
21.348,2.127227783203125,208.5882124181125,84.87528496724501,43.6376424836225,,
21.381,2.127227783203125,207.72920499235553,84.53168199694221,43.4658409984711,,
21.413,2.127227783203125,206.83571813343684,84.17428725337474,43.28714362668737,,
21.445,2.127227783203125,205.90840835276518,83.80336334110608,43.101681670553035,,
21.479,2.127227783203125,204.94731233648824,83.4189249345953,42.909462467297644,,
21.513,2.127227783203125,203.95239339845833,83.02095735938333,42.71047867969166,,
21.546,2.127227783203125,202.92427136393667,82.60970854557468,42.504854272787334,,
21.579,2.127227783203125,201.862964575997,82.18518583039881,42.2925929151994,,
21.612,2.127227783203125,200.7684730346394,81.74738921385577,42.07369460692788,,
21.645,2.127227783203125,199.6414349081988,81.29657396327951,41.84828698163975,,
21.679,2.127227783203125,198.48123037141403,80.83249214856562,41.616246074282806,,
21.711,2.127227783203125,197.28844256339866,80.35537702535946,41.377688512679725,,
21.743,2.127227783203125,196.0631081703002,79.86524326812008,41.13262163406004,,
21.777,2.127227783203125,194.80590204660143,79.36236081864057,40.88118040932028,,
21.811,2.127227783203125,193.51614933781954,78.84645973512781,40.6232298675639,,
21.843,2.127227783203125,192.19508969447702,78.3180358777908,40.3590179388954,,
21.876,2.127227783203125,190.84213997746025,77.7768559909841,40.08842799549205,,
21.909,2.127227783203125,189.4572818436954,77.22291273747817,39.81145636873908,,
21.941,2.127227783203125,188.04113511844372,76.65645404737748,39.528227023688736,,
21.974,2.127227783203125,186.59437465618765,76.07774986247506,39.238874931237525,,
22.007,2.127227783203125,185.1163439455185,75.48653757820742,38.943268789103705,,
22.041,2.127227783203125,183.60833766618006,74.88333506647203,38.64166753323601,,
22.074,2.127227783203125,182.06968096368962,74.26787238547585,38.33393619273792,,
22.106,2.127227783203125,180.50037383804727,73.64014953521891,38.02007476760945,,
22.14,2.127227783203125,178.9023858234793,73.00095432939172,37.700477164695855,,
22.173,2.127227783203125,177.27438555409438,72.34975422163775,37.37487711081887,,
22.206,2.127227783203125,175.6170295413012,71.68681181652049,37.04340590826024,,
22.239,2.127227783203125,173.93159412176976,71.01263764870791,36.70631882435395,,
22.273,2.127227783203125,172.21745947023894,70.32698378809557,36.36349189404778,,
22.306,2.127227783203125,170.47586523723092,69.63034609489237,36.01517304744618,,
22.338,2.127227783203125,168.7074495910808,68.92297983643232,35.661489918216155,,
22.371,2.127227783203125,166.9116110496011,68.20464441984045,35.30232220992022,,
22.403,2.127227783203125,165.08958926331422,67.4758357053257,34.93791785266284,,
22.437,2.127227783203125,163.24143926144154,66.73657570457662,34.56828785228831,,
22.468,2.127227783203125,161.36898383361898,65.9875935334476,34.19379676672379,,
22.502,2.127227783203125,159.47169486995432,65.22867794798172,33.814338973990864,,
22.536,2.127227783203125,157.55079367789608,64.46031747115843,33.43015873557922,,
22.568,2.127227783203125,155.60624357129674,63.6824974285187,33.04124871425935,,
22.601,2.127227783203125,153.6400140843825,62.89600563375299,32.6480028168765,,
22.633,2.127227783203125,151.65206853100574,62.100827412402296,32.25041370620115,,
22.668,2.127227783203125,149.64311845179677,61.2972473807187,31.84862369035935,,
22.701,2.127227783203125,147.61434846805636,60.48573938722254,31.442869693611268,,
22.733,2.127227783203125,145.5664150911933,59.66656603647732,31.03328301823866,,
22.766,2.127227783203125,143.50063134402518,58.84025253761006,30.62012626880503,,
22.799,2.127227783203125,141.41761705181307,58.007046820725215,30.203523410362607,,
22.833,2.127227783203125,139.31866689430075,57.16746675772029,29.783733378860145,,
22.867,2.127227783203125,137.20440069674936,56.32176027869974,29.36088013934987,,
22.899,2.127227783203125,135.07541994134627,55.4701679765385,28.93508398826925,,
22.932,2.127227783203125,132.93433233065272,54.61373293226108,28.50686646613054,,
22.966,2.127227783203125,130.78049969633378,53.75219987853351,28.076099939266754,,
22.998,2.127227783203125,128.61641968250782,52.88656787300313,27.643283936501565,,
23.032,2.127227783203125,126.44280382980509,52.01712153192203,27.208560765961014,,
23.066,2.127227783203125,124.26089178874786,51.14435671549914,26.77217835774957,,
23.098,2.127227783203125,122.07128504152348,50.268514016609394,26.334257008304697,,
23.132,2.127227783203125,119.87597146543206,49.390388586172826,25.895194293086412,,
23.165,2.127227783203125,117.6761723679221,48.51046894716884,25.45523447358442,,
23.197,2.127227783203125,115.47252591732862,47.629010366931446,25.014505183465722,,
23.231,2.127227783203125,113.2670016478778,46.74680065915111,24.573400329575556,,
23.263,2.127227783203125,111.06080252394446,45.86432100957778,24.13216050478889,,
23.298,2.127227783203125,108.85465842923252,44.981863371693,23.6909316858465,,
23.332,2.127227783203125,106.65104866478661,44.10041946591465,23.250209732957323,,
23.365,2.127227783203125,104.44997323060674,43.219989292242694,22.809994646121346,,
23.4,2.127227783203125,102.2534016609192,42.34136066436767,22.370680332183834,,
23.43,2.127227783203125,100.06248189087731,41.46499275635092,21.932496378175458,,
23.464,2.127227783203125,97.87865534481517,40.591462137926065,21.495731068963032,,
23.498,2.127227783203125,95.7037631554425,39.721505262177,21.060752631088498,,
23.531,2.127227783203125,93.53778697968548,38.855114791874186,20.627557395937092,,
23.565,2.127227783203125,91.38331617703157,37.993326470812626,20.196663235406312,,
23.597,2.127227783203125,89.24093388659432,37.13637355463772,19.76818677731886,,
23.631,2.127227783203125,87.11198981733884,36.28479592693553,19.342397963467764,,
23.665,2.127227783203125,84.99772361978745,35.439089447914974,18.919544723957486,,
23.699,2.127227783203125,82.89941163061009,34.59976465224403,18.499882326122016,,
23.73,2.127227783203125,80.8182751572553,33.76731006290212,18.08365503145106,,
23.765,2.127227783203125,78.75508076957458,32.94203230782983,17.671016153914913,,
23.797,2.127227783203125,76.71161457105626,32.1246458284225,17.26232291421125,,
23.83,2.127227783203125,74.68794993399554,31.315179973598212,16.857589986799105,,
23.864,2.127227783203125,72.68663953173224,30.514655812692894,16.457327906346446,,
23.896,2.127227783203125,70.70699016671001,29.722796066684,16.061398033342,,
23.93,2.127227783203125,68.75098971622896,28.94039588649158,15.67019794324579,,
23.966,2.127227783203125,66.81863818028903,28.16745527211561,15.283727636057806,,
23.998,2.127227783203125,64.91174000545236,27.404696002180945,14.902348001090473,,
24.033,2.127227783203125,63.03106176157048,26.652424704628192,14.526212352314097,,
24.067,2.127227783203125,61.17653007634821,25.910612030539284,14.155306015269643,,
24.101,2.127227783203125,59.34943962952926,25.1797758518117,13.789887925905852,,
24.134,2.127227783203125,57.549772078039815,24.459908831215927,13.429954415607964,,
24.167,2.127227783203125,55.77946026995858,23.75178410798343,13.075892053991716,,
24.201,2.127227783203125,54.03724621168942,23.054898484675768,12.727449242337885,,
24.233,2.127227783203125,52.32498937901583,22.369995751606332,12.384997875803167,,
24.268,2.127227783203125,50.6427814873068,21.697112594922718,12.04855629746136,,
24.3,2.127227783203125,48.99051247811955,21.036204991247818,11.71810249562391,,
24.335,2.127227783203125,47.368930578231826,20.38757223129273,11.393786115646366,,
24.369,2.127227783203125,45.77860058368335,19.75144023347334,11.07572011673667,,
24.402,2.127227783203125,44.218884326139225,19.127553730455688,10.763776865227845,,
24.435,2.127227783203125,42.68980014867323,18.51592005946929,10.457960029734647,,
24.469,2.127227783203125,41.192642731029075,17.917057092411632,10.158528546205815,,
24.503,2.127227783203125,39.727393730132974,17.330957492053187,9.865478746026595,,
24.537,2.127227783203125,38.292776809314994,16.757110723725997,9.578555361862998,,
24.569,2.127227783203125,36.8893934507625,16.195757380305,9.2978786901525,,
24.604,2.127227783203125,35.517973538179454,15.647189415271782,9.02359470763589,,
24.637,2.127227783203125,34.17714901952692,15.11085960781077,8.755429803905384,,
24.671,2.127227783203125,32.86761309236128,14.587045236944512,8.493522618472255,,
24.703,2.127227783203125,31.589310727461132,14.075724290984454,8.237862145492226,,
24.737,2.127227783203125,30.341038960451744,13.5764155841807,7.98820779209035,,
24.771,2.127227783203125,29.12339927352048,13.089359709408193,7.744679854704096,,
24.806,2.127227783203125,27.936410009741138,12.614564003896456,7.507282001948228,,
24.838,2.127227783203125,26.779359628483576,12.151743851393432,7.275871925696716,,
24.873,2.127227783203125,25.6517200198556,11.70068800794224,7.050344003971119,,
24.905,2.127227783203125,24.553381125414433,11.261352450165774,6.830676225082886,,
24.939,2.127227783203125,23.48443466052907,10.83377386421163,6.616886932105814,,
24.972,2.127227783203125,22.44354925930818,10.417419703723274,6.408709851861637,,
25.006,2.127227783203125,21.431399776234347,10.012559910493739,6.2062799552468695,,
25.038,2.127227783203125,20.447293013751185,9.618917205500473,6.009458602750237,,
25.074,2.127227783203125,19.49133903030151,9.236535612120605,5.818267806060303,,
25.107,2.127227783203125,18.562133087698783,8.864853235079513,5.632426617539757,,
25.142,2.127227783203125,17.65976690131202,8.50390676052481,5.451953380262404,,
25.175,2.127227783203125,16.784167098846023,8.15366683953841,5.276833419769204,,
25.209,2.127227783203125,15.934112372852265,7.813644949140906,5.106822474570453,,
25.242,2.127227783203125,15.110204205518093,7.484081682207238,4.942040841103619,,
25.277,2.127227783203125,14.31185945772997,7.164743783091987,4.782371891545994,,
25.309,2.127227783203125,13.53834824578392,6.855339298313568,4.627669649156784,,
25.344,2.127227783203125,12.78978062812275,6.555912251249101,4.47795612562455,,
25.377,2.127227783203125,12.065426721042488,6.266170688416995,4.333085344208497,,
25.411,2.127227783203125,11.36470338542959,5.985881354171836,4.192940677085918,,
25.445,2.127227783203125,10.687592278210232,5.715036911284093,4.057518455642047,,
25.479,2.127227783203125,10.033455231049484,5.453382092419794,3.9266910462098967,,
25.512,2.127227783203125,9.402273900873523,5.200909560349409,3.800454780174704,,
25.547,2.127227783203125,8.793465148568785,4.957386059427514,3.678693029713757,,
25.579,2.127227783203125,8.206299090431335,4.7225196361725335,3.561259818086267,,
25.614,2.127227783203125,7.640885784903945,4.496354313961579,3.448177156980789,,
25.647,2.127227783203125,7.097133516617637,4.2788534066470545,3.3394267033235274,,
25.68,2.127227783203125,6.573802635050074,4.069521054020029,3.2347605270100144,,
25.714,2.127227783203125,6.07091148327506,3.868364593310024,3.1341822966550117,,
25.749,2.127227783203125,5.587821892957637,3.675128757183055,3.0375643785915276,,
25.782,2.127227783203125,5.125117003211362,3.490046801284545,2.945023400642272,,
25.817,2.127227783203125,4.6815938496615175,3.312637539864607,2.8563187699323036,,
25.849,2.127227783203125,4.256522548604139,3.1426090194416556,2.771304509720828,,
25.883,2.127227783203125,3.849994815408227,2.979997926163291,2.689998963081645,,
25.917,2.127227783203125,3.4613357955912196,2.8245343182364877,2.612267159118244,,
25.95,2.127227783203125,3.090527146079323,2.676210858431729,2.5381054292158645,,
25.986,2.127227783203125,2.737004070832769,2.5348016283331076,2.4674008141665538,,
26.018,2.127227783203125,2.4,2.4,2.4,,
14.05,2.1534423828125,2.4,2.4,2.4,,
14.084,2.1534423828125,2.7320461328679855,2.5328184531471942,2.466409226573597,,
14.118,2.1534423828125,3.0795970508922217,2.671838820356889,2.5359194101784444,,
14.152,2.1534423828125,3.4439448195023914,2.8175779278009565,2.608788963900478,,
14.187,2.1534423828125,3.825108007820658,2.970043203128263,2.6850216015641317,,
14.221,2.1534423828125,4.224987575747238,3.129995030298895,2.7649975151494477,,
14.254,2.1534423828125,4.643583523282135,3.297433409312854,2.848716704656427,,
14.288,2.1534423828125,5.081579021384496,3.4726316085537983,2.936315804276899,,
14.322,2.1534423828125,5.540247566361858,3.656099026544743,3.0280495132723715,,
14.356,2.1534423828125,6.020235190929064,3.848094076371625,3.1240470381858128,,
14.39,2.1534423828125,6.522833960515802,4.049133584206321,3.22456679210316,,
14.425,2.1534423828125,7.048062444244218,4.259224977697688,3.3296124888488436,,
14.46,2.1534423828125,7.596548105707015,4.478619242282806,3.439309621141403,,
14.493,2.1534423828125,8.170191904804415,4.708076761921766,3.5540383809608826,,
14.527,2.1534423828125,8.769049548902872,4.947619819561149,3.6738099097805743,,
14.562,2.1534423828125,9.394413103432068,5.197765241372827,3.7988826206864132,,
14.595,2.1534423828125,10.047518926455249,5.4590075705820995,3.9295037852910495,,
14.631,2.1534423828125,10.72781383086831,5.731125532347324,4.065562766173662,,
14.665,2.1534423828125,11.437789101919892,6.015115640767956,4.207557820383978,,
14.698,2.1534423828125,12.176817276017294,6.310726910406917,4.355363455203459,,
14.733,2.1534423828125,12.946892158671494,6.618756863468597,4.509378431734298,,
14.767,2.1534423828125,13.747958042516041,6.939183217006416,4.669591608503207,,
14.801,2.1534423828125,14.581325562102778,7.272530224841111,4.836265112420556,,
14.835,2.1534423828125,15.447640750146551,7.61905630005862,5.009528150029309,,
14.87,2.1534423828125,16.3469221757695,7.9787688703078,5.1893844351539,,
14.904,2.1534423828125,17.28042476615702,8.352169906462807,5.376084953231404,,
14.939,2.1534423828125,18.24883169226825,8.7395326769073,5.56976633845365,,
14.973,2.1534423828125,19.252751848573737,9.141100739429495,5.770550369714748,,
15.005,2.1534423828125,20.292166665951328,9.556866666380532,5.9784333331902655,,
15.04,2.1534423828125,21.367815022726624,9.98712600909065,6.193563004545325,,
15.075,2.1534423828125,22.480287244248,10.432114897699202,6.416057448849601,,
15.11,2.1534423828125,23.629583330515484,10.891833332206195,6.645916666103098,,
15.144,2.1534423828125,24.81568471240691,11.366273884962766,6.883136942481382,,
15.178,2.1534423828125,26.039255991759266,11.855702396703707,7.127851198351854,,
15.211,2.1534423828125,27.299632566735575,12.359853026694232,7.379926513347115,,
15.246,2.1534423828125,28.597516177417116,12.879006470966846,7.6395032354834225,,
15.281,2.1534423828125,29.932223652844755,13.412889461137903,7.906444730568952,,
15.314,2.1534423828125,31.303717854774185,13.961487141909675,8.180743570954837,,
15.35,2.1534423828125,32.71144559610133,14.524578238440531,8.462289119220266,,
15.383,2.1534423828125,34.15529546209325,15.1021181848373,8.75105909241865,,
15.417,2.1534423828125,35.634695696523735,15.693878278609496,9.046939139304747,,
15.45,2.1534423828125,37.14831709571879,16.299326838287516,9.349663419143758,,
15.485,2.1534423828125,38.696215367044864,16.918486146817944,9.659243073408973,,
15.52,2.1534423828125,40.27641527411313,17.550566109645253,9.975283054822626,,
15.553,2.1534423828125,41.888879678679274,18.19555187147171,10.297775935735855,,
15.588,2.1534423828125,43.53174475908739,18.852697903634954,10.626348951817478,,
15.621,2.1534423828125,45.204290206134,19.521716082453597,10.9608580412268,,
15.657,2.1534423828125,46.90531680000019,20.202126720000077,11.30106336000004,,
15.691,2.1534423828125,48.632147564215835,20.89285902568633,11.646429512843167,,
15.724,2.1534423828125,50.384155035188236,21.593662014075292,11.996831007037647,,
15.758,2.1534423828125,52.15943825301715,22.30377530120686,12.35188765060343,,
15.793,2.1534423828125,53.95541308684323,23.02216523473729,12.711082617368646,,
15.828,2.1534423828125,55.77141493482946,23.748565973931782,13.074282986965892,,
15.86,2.1534423828125,57.60480395875001,24.481921583500004,13.440960791750003,,
15.894,2.1534423828125,59.45308887335629,25.221235549342516,13.81061777467126,,
15.928,2.1534423828125,61.31494047497428,25.96597618998971,14.182988094994856,,
15.96,2.1534423828125,63.187737494500304,26.715094997800122,14.557547498900062,,
15.996,2.1534423828125,65.06836118309307,27.467344473237226,14.933672236618614,,
16.029,2.1534423828125,66.95603552418265,28.222414209673055,15.311207104836528,,
16.064,2.1534423828125,68.84697716709077,28.978790866836302,15.689395433418152,,
16.097,2.1534423828125,70.73917373718426,29.7356694948737,16.06783474743685,,
16.131,2.1534423828125,72.63074284368506,30.492297137474015,16.44614856873701,,
16.166,2.1534423828125,74.5178082903041,31.247123316121638,16.823561658060818,,
16.199,2.1534423828125,76.39966833696008,31.999867334784025,17.199933667392013,,
16.234,2.1534423828125,78.27252106385255,32.74900842554102,17.57450421277051,,
16.266,2.1534423828125,80.13433552722626,33.493734210890494,17.946867105445246,,
16.3,2.1534423828125,81.98262044183252,34.23304817673301,18.316524088366503,,
16.334,2.1534423828125,83.81475453856768,34.96590181542707,18.682950907713533,,
16.369,2.1534423828125,85.62881828840938,35.69152731536375,19.045763657681874,,
16.401,2.1534423828125,87.42279931672448,36.40911972668979,19.404559863344893,,
16.434,2.1534423828125,89.19354173642735,37.117416694570935,19.758708347285467,,
16.47,2.1534423828125,90.9397906203326,37.815916248133036,20.107958124066517,,
16.502,2.1534423828125,92.65883185372584,38.50353274149033,20.451766370745165,,
16.536,2.1534423828125,94.34948478591022,39.17979391436408,20.78989695718204,,
16.569,2.1534423828125,96.00975561137481,39.84390224454992,21.12195112227496,,
16.603,2.1534423828125,97.63774337021935,40.49509734808774,21.44754867404387,,
16.638,2.1534423828125,99.23215599701417,41.13286239880566,21.76643119940283,,
16.67,2.1534423828125,100.79098111712612,41.75639244685045,22.078196223425223,,
16.705,2.1534423828125,102.31368411257333,42.365473645029326,22.382736822514662,,
16.738,2.1534423828125,103.7982340396004,42.95929361584015,22.679646807920076,,
16.773,2.1534423828125,105.24535120741085,43.53814048296434,22.969070241482168,,
16.806,2.1534423828125,106.65237720865667,44.100950883462666,23.250475441731332,,
16.841,2.1534423828125,108.02003235254135,44.64801294101654,23.52400647050827,,
16.873,2.1534423828125,109.34693172802439,45.17877269120975,23.789386345604875,,
16.909,2.1534423828125,110.63320531896095,45.693282127584375,24.046641063792187,,
16.94,2.1534423828125,111.87933203596634,46.19173281438653,24.295866407193266,,
16.975,2.1534423828125,113.08418693571039,46.67367477428415,24.536837387142075,,
17.01,2.1534423828125,114.2483417744193,47.13933670976772,24.76966835488386,,
17.045,2.1534423828125,115.37308861752271,47.58923544700908,24.99461772350454,,
17.077,2.1534423828125,116.45772572493934,48.023090289975734,25.211545144987866,,
17.112,2.1534423828125,117.50430260954664,48.44172104381865,25.420860521909326,,
17.145,2.1534423828125,118.51272642573392,48.845090570293564,25.62254528514678,,
17.179,2.1534423828125,119.48434494629724,49.23373797851889,25.816868989259444,,
17.213,2.1534423828125,120.41978563482928,49.60791425393171,26.003957126965854,,
17.249,2.1534423828125,121.32166976043374,49.968667904173486,26.184333952086742,,
17.282,2.1534423828125,122.19055051021473,50.31622020408589,26.358110102042943,,
17.315,2.1534423828125,123.02842168968323,50.651368675873286,26.525684337936642,,
17.349,2.1534423828125,123.83723996610587,50.97489598644235,26.687447993221173,,
17.382,2.1534423828125,124.61826026666814,51.28730410666726,26.843652053333628,,
17.416,2.1534423828125,125.3747498931885,51.58989995727539,26.994949978637695,,
17.451,2.1534423828125,126.10735487838171,51.882941951352684,27.14147097567634,,
17.486,2.1534423828125,126.81864078398515,52.16745631359406,27.28372815679703,,
17.52,2.1534423828125,127.5118192044508,52.44472768178032,27.42236384089016,,
17.554,2.1534423828125,128.18820077433048,52.715280309732194,27.557640154866096,,
17.588,2.1534423828125,128.85036962448365,52.98014784979346,27.69007392489673,,
17.622,2.1534423828125,129.50155591848446,53.240622367393776,27.820311183696887,,
17.657,2.1534423828125,130.1437163235996,53.49748652943984,27.94874326471992,,
17.691,2.1534423828125,130.78004386515897,53.752017546063584,28.07600877303179,,
17.725,2.1534423828125,131.41184917771446,54.00473967108578,28.20236983554289,,
17.76,2.1534423828125,132.04302702667724,54.25721081067089,28.328605405335445,,
17.795,2.1534423828125,132.6761429737846,54.510457189513836,28.455228594756917,,
17.829,2.1534423828125,133.31311654805884,54.765246619223525,28.582623309611762,,
17.862,2.1534423828125,133.95653188035934,55.02261275214372,28.71130637607186,,
17.897,2.1534423828125,134.609028808912,55.283611523564794,28.841805761782396,,
17.93,2.1534423828125,135.2731171880875,55.549246875235,28.9746234376175,,
17.965,2.1534423828125,135.9514554252339,55.82058217009355,29.110291085046775,,
17.999,2.1534423828125,136.64657194384404,56.09862877753761,29.249314388768806,,
18.032,2.1534423828125,137.36040484206256,56.384161936825016,29.392080968412508,,
18.066,2.1534423828125,138.09428332356333,56.67771332942533,29.538856664712664,,
18.102,2.1534423828125,138.85210215375767,56.98084086150306,29.69042043075153,,
18.136,2.1534423828125,139.63443308887173,57.29377323554869,29.846886617774345,,
18.17,2.1534423828125,140.44325136529443,57.61730054611777,30.008650273058883,,
18.205,2.1534423828125,141.27986761757754,57.951947047031005,30.175973523515502,,
18.238,2.1534423828125,142.14745630192886,58.29898252077154,30.34949126038577,,
18.271,2.1534423828125,143.0454085238778,58.658163409551115,30.529081704775557,,
18.306,2.1534423828125,143.9763455525281,59.03053822101124,30.71526911050562,,
18.341,2.1534423828125,144.94023024963542,59.41609209985417,30.908046049927083,,
18.377,2.1534423828125,145.9390192824665,59.81560771298658,31.10780385649329,,
18.41,2.1534423828125,146.9726383745326,60.22905534981303,31.314527674906515,,
18.445,2.1534423828125,148.04118037144463,60.65647214857784,31.52823607428892,,
18.478,2.1534423828125,149.14650909485843,61.09860363794337,31.749301818971684,,
18.51,2.1534423828125,150.28670501575164,61.55468200630065,31.977341003150325,,
18.546,2.1534423828125,151.46379907787957,62.02551963115182,32.212759815575915,,
18.581,2.1534423828125,152.67576033748688,62.51030413499474,32.45515206749737,,
18.615,2.1534423828125,153.92323482728847,63.00929393091538,32.70464696545769,,
18.65,2.1534423828125,155.2049676200989,63.521987048039556,32.96099352401978,,
18.682,2.1534423828125,156.52023840671475,64.0480953626859,33.22404768134295,,
18.716,2.1534423828125,157.86784796731712,64.58713918692685,33.49356959346343,,
18.751,2.1534423828125,159.24713170006902,65.13885268002761,33.7694263400138,,
18.783,2.1534423828125,160.65672326305207,65.70268930522083,34.05134465261041,,
18.817,2.1534423828125,162.0941313710177,66.27765254840708,34.33882627420354,,
18.85,2.1534423828125,163.5580082511698,66.86320330046793,34.63160165023396,,
18.885,2.1534423828125,165.04711754544508,67.45884701817803,34.92942350908901,,
18.919,2.1534423828125,166.55881941561776,68.0635277662471,35.23176388312355,,
18.953,2.1534423828125,168.09184036538025,68.67673614615211,35.53836807307605,,
18.986,2.1534423828125,169.64228562932146,69.29691425172858,35.848457125864286,,
19.021,2.1534423828125,171.2095648820928,69.92382595283712,36.161912976418556,,
19.054,2.1534423828125,172.78972765091672,70.55589106036669,36.47794553018334,,
19.088,2.1534423828125,174.38089154501523,71.19235661800609,36.79617830900304,,
19.121,2.1534423828125,175.98043529528448,71.8321741181138,37.116087059056895,,
19.156,2.1534423828125,177.58583047823168,72.47433219129267,37.43716609564633,,
19.189,2.1534423828125,179.19377265379393,73.11750906151757,37.75875453075878,,
19.223,2.1534423828125,180.8023794311931,73.76095177247724,38.08047588623862,,
19.256,2.1534423828125,182.40838350861088,74.40335340344436,38.401676701722174,,
19.289,2.1534423828125,184.00857329159496,75.04342931663798,38.72171465831899,,
19.322,2.1534423828125,185.6003646492861,75.68014585971444,39.04007292985722,,
19.356,2.1534423828125,187.1818380526619,76.31273522106477,39.35636761053238,,
19.39,2.1534423828125,188.749744769026,76.9398979076104,39.669948953805196,,
19.422,2.1534423828125,190.30081749655986,77.56032699862394,39.98016349931196,,
19.456,2.1534423828125,191.8325463808927,78.17301855235708,40.286509276178535,,
19.49,2.1534423828125,193.3436022183505,78.7774408873402,40.5887204436701,,
19.522,2.1534423828125,194.83007167439996,79.37202866975998,40.88601433487999,,
19.557,2.1534423828125,196.29075552922214,79.95630221168885,41.17815110584442,,
19.589,2.1534423828125,197.72231220450988,80.52892488180396,41.464462440901976,,
19.622,2.1534423828125,199.1235239113221,81.08940956452885,41.74470478226442,,
19.656,2.1534423828125,200.49116048608462,81.63646419443386,42.018232097216924,,
19.69,2.1534423828125,201.82391129424556,82.16956451769823,42.28478225884911,,
19.723,2.1534423828125,203.1204657012531,82.68818628050124,42.54409314025062,,
19.757,2.1534423828125,204.3782767144922,83.19131068579688,42.795655342898435,,
19.791,2.1534423828125,205.59603369941098,83.67841347976439,43.03920673988219,,
19.823,2.1534423828125,206.77240745233544,84.14896298093419,43.27448149046709,,
19.857,2.1534423828125,207.9055341516097,84.60221366064388,43.50110683032194,,
19.89,2.1534423828125,208.99471205715244,85.03788482286099,43.71894241143049,,
19.924,2.1534423828125,210.039332274493,85.4557329097972,43.9278664548986,,
19.956,2.1534423828125,211.03740099812063,85.85496039924826,44.127480199624124,,
19.99,2.1534423828125,211.9883464718089,86.23533858872356,44.31766929436178,,
20.023,2.1534423828125,212.89146695547663,86.59658678219066,44.498293391095324,,
20.057,2.1534423828125,213.74679958736806,86.93871983494722,44.66935991747361,,
20.089,2.1534423828125,214.55299659468707,87.26119863787483,44.83059931893741,,
20.123,2.1534423828125,215.3107782866371,87.56431131465483,44.98215565732741,,
20.154,2.1534423828125,216.0187597521777,87.84750390087108,45.12375195043553,,
20.188,2.1534423828125,216.67705240604178,88.11082096241671,45.25541048120835,,
20.222,2.1534423828125,217.2862465735777,88.35449862943109,45.37724931471554,,
20.256,2.1534423828125,217.84505018935585,88.57802007574234,45.48901003787117,,
20.287,2.1534423828125,218.35534564415426,88.78213825766171,45.59106912883085,,
20.322,2.1534423828125,218.81532482368345,88.9661299294734,45.683064964736694,,
20.354,2.1534423828125,219.22679584223292,89.13071833689317,45.76535916844658,,
20.388,2.1534423828125,219.5898515454134,89.27594061816536,45.83797030908268,,
20.421,2.1534423828125,219.9037901931436,89.40151607725745,45.90075803862872,,
20.455,2.1534423828125,220.16994098909757,89.50797639563903,45.95398819781951,,
20.489,2.1534423828125,220.3889313968679,89.59557255874715,45.99778627937357,,
20.521,2.1534423828125,220.56007824549545,89.66403129819818,46.03201564909909,,
20.555,2.1534423828125,220.68539390961345,89.71415756384538,46.057078781922684,,
20.588,2.1534423828125,220.76417664914052,89.74567065965621,46.0728353298281,,
20.622,2.1534423828125,220.79775566775072,89.75910226710029,46.07955113355014,,
20.654,2.1534423828125,220.7860752580775,89.754430103231,46.0772150516155,,
20.687,2.1534423828125,220.72983716020227,89.73193486408091,46.06596743204045,,
20.72,2.1534423828125,220.63031487043244,89.69212594817299,46.04606297408649,,
20.753,2.1534423828125,220.48750838876816,89.63500335550728,46.017501677753636,,
