time_s,time_h,layer,x_m,temperature_C
28800.0,8.0,2,0.0010400000000000001,23.067893580874095
28800.0,8.0,2,0.00106,22.949539747342477
28800.0,8.0,2,0.00108,22.824718469235705
28800.0,8.0,2,0.0011,22.693440205507763
28800.0,8.0,3,0.0011,22.693440205507763
28800.0,8.0,3,0.001115,22.5793476831191
28800.0,8.0,3,0.0011300000000000001,22.46525515032652
28800.0,8.0,3,0.001145,22.351162607133492
28800.0,8.0,3,0.00116,22.237070053616222
28800.0,8.0,3,0.001175,22.122977489801308
28800.0,8.0,3,0.00119,22.008884915671242
28800.0,8.0,3,0.0012050000000000001,21.894792331231933
28800.0,8.0,3,0.0012200000000000002,21.780699736527087
28800.0,8.0,3,0.001235,21.66660713158816
28800.0,8.0,3,0.00125,21.552514516415368
28800.0,8.0,3,0.001265,21.438421891016084
28800.0,8.0,3,0.00128,21.324329255424495
28800.0,8.0,3,0.0012950000000000001,21.210236609670254
28800.0,8.0,3,0.00131,21.096143953759245
28800.0,8.0,3,0.001325,20.982051287700244
28800.0,8.0,3,0.00134,20.867958611523814
28800.0,8.0,3,0.001355,20.753865925258697
28800.0,8.0,3,0.0013700000000000001,20.639773228913143
28800.0,8.0,3,0.001385,20.525680522496376
28800.0,8.0,3,0.0014,20.411587806037442
36000.0,10.0,1,0.0,24.244229967860694
36000.0,10.0,1,3.5e-05,24.23574950649605
36000.0,10.0,1,7e-05,24.2272689348569
36000.0,10.0,1,0.00010499999999999999,24.2187882563565
36000.0,10.0,1,0.00014,24.210307474495675
36000.0,10.0,1,0.00017499999999999997,24.201826592782226
36000.0,10.0,1,0.00020999999999999998,24.193345614633568
36000.0,10.0,1,0.000245,24.1848645434564
36000.0,10.0,1,0.00028,24.176383382751993
36000.0,10.0,1,0.00031499999999999996,24.16790213603657
36000.0,10.0,1,0.00034999999999999994,24.15942080672376
36000.0,10.0,1,0.000385,24.15093939820571
36000.0,10.0,1,0.00041999999999999996,24.142457913989784
36000.0,10.0,1,0.00045499999999999995,24.133976357616014
36000.0,10.0,1,0.00049,24.12549473249019
36000.0,10.0,1,0.000525,24.11701304196404
36000.0,10.0,1,0.00056,24.108531289551323
36000.0,10.0,1,0.0005949999999999999,24.100049478867742
36000.0,10.0,1,0.0006299999999999999,24.09156761333992
36000.0,10.0,1,0.0006649999999999999,24.08308569618047
36000.0,10.0,1,0.0007,24.074603730913655
36000.0,10.0,2,0.0007,24.074603730913655
36000.0,10.0,2,0.00072,24.066756468040296
36000.0,10.0,2,0.00074,24.052404092541522
36000.0,10.0,2,0.00076,24.03153606872204
36000.0,10.0,2,0.00078,24.004188191468295
36000.0,10.0,2,0.0008,23.970366692622104
36000.0,10.0,2,0.00082,23.930048326427936
36000.0,10.0,2,0.00084,23.883222820263597
36000.0,10.0,2,0.00086,23.82990660016103
36000.0,10.0,2,0.00088,23.770110572962007
36000.0,10.0,2,0.0009,23.703821540812093
36000.0,10.0,2,0.00092,23.631027876345854
36000.0,10.0,2,0.0009400000000000001,23.55174120804061
36000.0,10.0,2,0.00096,23.465974734887826
36000.0,10.0,2,0.00098,23.37371755119483
36000.0,10.0,2,0.001,23.274953232057417
36000.0,10.0,2,0.00102,23.16969205120024
36000.0,10.0,2,0.0010400000000000001,23.057957255491477
36000.0,10.0,2,0.00106,22.93974261423962
36000.0,10.0,2,0.00108,22.81501233372621
36000.0,10.0,2,0.0011,22.683776950740608
36000.0,10.0,3,0.0011,22.683776950740608
36000.0,10.0,3,0.001115,22.56970617548398
36000.0,10.0,3,0.0011300000000000001,22.45563539183432
36000.0,10.0,3,0.001145,22.341564599794424
36000.0,10.0,3,0.00116,22.227493799425776
36000.0,10.0,3,0.001175,22.113422990749832
36000.0,10.0,3,0.00119,21.99935217375246
36000.0,10.0,3,0.0012050000000000001,21.885281348438436
36000.0,10.0,3,0.0012200000000000002,21.77121051484301
36000.0,10.0,3,0.001235,21.657139672991562
36000.0,10.0,3,0.00125,21.54306882288426
36000.0,10.0,3,0.001265,21.428997964527056
36000.0,10.0,3,0.00128,21.314927097947532
36000.0,10.0,3,0.0012950000000000001,21.200856223169605
36000.0,10.0,3,0.00131,21.086785340198016
36000.0,10.0,3,0.001325,20.972714449039852
36000.0,10.0,3,0.00134,20.85864354971977
36000.0,10.0,3,0.001355,20.744572642260948
36000.0,10.0,3,0.0013700000000000001,20.630501726670044
36000.0,10.0,3,0.001385,20.516430802954503
36000.0,10.0,3,0.0014,20.402359871137744
43200.0,12.0,1,0.0,24.202477101619035
43200.0,12.0,1,3.5e-05,24.195273336645936
43200.0,12.0,1,7e-05,24.188069478847904
43200.0,12.0,1,0.00010499999999999999,24.180865531126493
43200.0,12.0,1,0.00014,24.173661496455992
43200.0,12.0,1,0.00017499999999999997,24.166457377816528
43200.0,12.0,1,0.00020999999999999998,24.159253178113165
43200.0,12.0,1,0.000245,24.152048900242022
43200.0,12.0,1,0.00028,24.14484454717773
43200.0,12.0,1,0.00031499999999999996,24.137640121907353
43200.0,12.0,1,0.00034999999999999994,24.130435627332826
43200.0,12.0,1,0.000385,24.12323106633821
43200.0,12.0,1,0.00041999999999999996,24.116026441903184
43200.0,12.0,1,0.00045499999999999995,24.10882175703457
43200.0,12.0,1,0.00049,24.10161701462779
43200.0,12.0,1,0.000525,24.094412217533364
