扫描速率（K/min）,潜热（kJ/kg）,时间（s）,贴身侧温度（℃）,界面12温度（℃）,功能层平均温度（℃）,界面23温度（℃）,外表面温度（℃）,固化进度
5.0,244.625496,226.75,18.534873079275695,17.80629676782536,17.247817652477806,16.41433742450468,14.470051814076514,0.8754721714768066
5.0,244.625496,227.0,18.52401401430211,17.794910787253,17.236403362692965,16.40310227790224,14.459389785412098,0.8765042982415835
5.0,244.625496,227.25,18.513142254986416,17.78350924491379,17.224973010194393,16.391851546778675,14.448713326626512,0.8775310961279527
5.0,244.625496,227.5,18.502257554507946,17.772092061774874,17.213526512917454,16.380585128527688,14.438022269568624,0.878559338971548
5.0,244.625496,227.75,18.49135969712987,17.760659155854952,17.202063795008993,16.369302919550783,14.427316525177037,0.879589034154677
5.0,244.625496,228.0,18.480448498850674,17.749208624491786,17.19058248798073,16.358003075381088,14.416596001181043,0.8806125598524136
5.0,244.625496,228.25,18.46952378719145,17.737740268095973,17.179082437609647,16.346685383376936,14.40586044049168,0.8816373775350229
5.0,244.625496,228.5,18.458585359095547,17.726253977440585,17.16756358097085,16.335349719792706,14.395109473248755,0.882663868242237
5.0,244.625496,228.75,18.447632975759593,17.714748811713676,17.15602479592182,16.323995162111114,14.384342744138362,0.8836837572299912
5.0,244.625496,229.0,18.43666637897786,17.70322464272363,17.144466010489143,16.31262156244019,14.373559866207385,0.8847053509045577
5.0,244.625496,229.25,18.425685290283905,17.691681276498645,17.132887054246392,16.30122870856196,14.36276044197838,0.8857283139028407
5.0,244.625496,229.5,18.414689417696838,17.68011707547861,17.121285930320727,16.28981500293403,14.351944098586563,0.8867447597582174
5.0,244.625496,229.75,18.40367845995295,17.66853189049214,17.109662571890233,16.27838027003309,14.341110367036542,0.8877631515790982
5.0,244.625496,230.0,18.39265208591387,17.656925681915656,17.098017025298322,16.266924439035957,14.330258729857904,0.8887816715655572
5.0,244.625496,230.25,18.381609939633677,17.645298732643226,17.08634973034206,16.255447746206773,14.31938873395379,0.8897948771036316
5.0,244.625496,230.5,18.370551664669655,17.63365090351263,17.07466057262401,16.24395002312938,14.308500028790853,0.8908099748296792
5.0,244.625496,230.75,18.35947692435013,17.62198139210251,17.06294860137377,16.232430466539384,14.297592330167884,0.8918250817793728
5.0,244.625496,231.0,18.348385402241103,17.610287384725485,17.051210346067393,16.22088634684223,14.286665305945018,0.8928345899182273
5.0,244.625496,231.25,18.337276772208906,17.59856867667504,17.03944572512082,16.20931743124883,14.275718368478458,0.8938463635995789
5.0,244.625496,231.5,18.32615064530152,17.586825769961642,17.027655508157352,16.197724164647333,14.264750808619823,0.8948557508461581
5.0,244.625496,231.75,18.315006579717792,17.575059268549552,17.01584055114221,16.186107086553484,14.253762050272446,0.8958621135279157
5.0,244.625496,232.0,18.303844134295097,17.563268998513248,17.004000695447083,16.17446598942162,14.242751710179869,0.8968705879150662
5.0,244.625496,232.25,18.292662905806232,17.551454289760965,16.992135162076337,16.162800191064996,14.231719505603586,0.8978759741231975
5.0,244.625496,232.5,18.281462527906044,17.53961446965581,16.980243188237534,16.151109010095666,14.220665134345696,0.898878454287505
5.0,244.625496,232.75,18.270242647920295,17.527749337407055,16.96832461975355,16.139392220960097,14.209588235386427,0.8998831683206102
5.0,244.625496,233.0,18.259002909615372,17.51585811752122,16.956378563203813,16.12764905041553,14.198488431874935,0.9008841252872573
5.0,244.625496,233.25,18.247742951775304,17.503940141019452,16.94440427734327,16.115878827428734,14.187365317679115,0.901882664086491
5.0,244.625496,233.5,18.236462402404133,17.491995183204004,16.932401590279966,16.104081306826718,14.176218439992583,0.9028835624980368
5.0,244.625496,233.75,18.22516087426942,17.48001972159259,16.920366132421606,16.0922530828927,14.165047326677282,0.9038797642652512
5.0,244.625496,234.0,18.21383795707097,17.468011528098558,16.908295299230204,16.080391981898458,14.153851234699097,0.9048745764042176
5.0,244.625496,234.25,18.202493156769393,17.45597050265466,16.896189211796592,16.06849786345048,14.142629098046054,0.9058716350185411
5.0,244.625496,234.5,18.191125867101952,17.443900215163747,16.884052598739892,16.056574097199153,14.131379863585984,0.9068606457546309
5.0,244.625496,234.75,18.179735436151308,17.4318004211321,16.871885169094842,16.0446203965436,14.120102961211892,0.9078521502913913
5.0,244.625496,235.0,18.16832128943446,17.419670368137492,16.85968603172626,16.03263598430566,14.10879815849062,0.9088450663559036
5.0,244.625496,235.25,18.156882951197645,17.407504827749023,16.847448630716585,16.020615800201103,14.09746518365505,0.909829575857062
5.0,244.625496,235.5,18.145419972832734,17.395303403483663,16.83517275295969,16.00855941308086,14.086103282025633,0.9108171733567457
5.0,244.625496,235.75,18.13393181239948,17.383066806640386,16.822859521645398,15.996467458307,14.074711414655303,0.9118019146922589
5.0,244.625496,236.0,18.12241783214647,17.370795903522964,16.8105101881873,15.984340715499105,14.063288714895439,0.9127830353205201
5.0,244.625496,236.25,18.11087738220532,17.358490354558427,16.798124419542408,15.972178804873801,14.051834597202049,0.9137670325745108
5.0,244.625496,236.5,18.099309861061446,17.346147550809658,16.785699002894457,15.959979171237213,14.040348608012563,0.9147456365721922
5.0,244.625496,236.75,18.087714708304794,17.33376577185598,16.773231952160046,15.947740110858282,14.028830115185661,0.9157226067696917
5.0,244.625496,237.0,18.076091339036786,17.32134456988137,16.76072292443714,15.935461141751825,14.017278249838347,0.9167028505203305
5.0,244.625496,237.25,18.064439107606447,17.308884800856497,16.74817321019786,15.92314303095005,14.005692112596337,0.9176730912918365
5.0,244.625496,237.5,18.052757334928454,17.296386069169447,16.7355824337447,15.910785345192874,13.994070990841491,0.9186462356796408
5.0,244.625496,237.75,18.041045363069358,17.283847209585463,16.722949245767776,15.898386911987926,13.98241431671864,0.9196198733197689
5.0,244.625496,238.0,18.029302568471604,17.271264634080648,16.710269229357895,15.885944237847873,13.970721477591463,0.9205854293162797
5.0,244.625496,238.25,18.017528323775633,17.2586377895781,16.69754196846897,15.873456735458609,13.958991556475326,0.9215545644152572
5.0,244.625496,238.5,18.005721930789655,17.24596706736982,16.68476820374186,15.860924723832971,13.947223483052007,0.9225187953261657
5.0,244.625496,238.75,17.99388262897187,17.233252609394274,16.671948298187477,15.848348279691992,13.935416339609752,0.9234805113768205
5.0,244.625496,239.0,17.98200965694673,17.22049389031786,16.6590817348753,15.835726837499324,13.92356940847303,0.924445701295605
5.0,244.625496,239.25,17.970102290381455,17.207685384294997,16.646161591632474,15.823055038600303,13.911682033814957,0.9254016303579006
5.0,244.625496,239.5,17.958159817206106,17.194825486126835,16.633186188458073,15.810331275592263,13.899753133974981,0.9263592513022124
5.0,244.625496,239.75,17.946181428349146,17.181914821443492,16.620156670821913,15.79755607970974,13.887781277840201,0.9273152051302881
5.0,244.625496,240.0,17.934166199352127,17.168955027172945,16.607075386112733,15.784730946158255,13.875765187321944,0.9282653343339223
5.0,244.625496,240.25,17.922113182490513,17.155945465367843,16.593941659086596,15.771855185282776,13.86370398964942,0.9292192384591798
5.0,244.625496,240.5,17.910021497737194,17.142883543767766,16.580752332080255,15.758926232477414,13.851597025063377,0.9301658846171973
5.0,244.625496,240.75,17.89789033081464,17.12976764350439,16.567505591832905,15.745942459351836,13.839443482533522,0.931111531278636
5.0,244.625496,241.0,17.885718863512217,17.116596647387667,16.55420028237936,15.73290272411105,13.82724234926742,0.9320594286970184
5.0,244.625496,241.25,17.87350623446109,17.10336704314408,16.540832153410083,15.719803589345291,13.814992523192222,0.9329967804283856
5.0,244.625496,241.5,17.8612515312436,17.090077915153607,16.527400408760997,15.706644099422745,13.802692679762448,0.9339385577600773
5.0,244.625496,241.75,17.84895375948842,17.076728820531354,16.513904813115246,15.693423748350915,13.790341385131034,0.9348738762762551
5.0,244.625496,242.0,17.83661185979217,17.06331910577227,16.50034481991527,15.680141821621735,13.777937320526318,0.9358074643033303
5.0,244.625496,242.25,17.824224757297902,17.049847176325194,16.486718651885234,15.666796697528588,13.765479297676416,0.936743364503296
5.0,244.625496,242.5,17.81179138690796,17.036307281095628,16.473019185216398,15.653382765853854,13.75296611127401,0.9376683457518742
5.0,244.625496,242.75,17.799310661803627,17.022698217110865,16.459245387141358,15.639898768375605,13.740396126749365,0.9385983027108858
5.0,244.625496,243.0,17.786781380477066,17.009024477631584,16.44540352468217,15.626348907679274,13.727767497231202,0.939519156368309
5.0,244.625496,243.25,17.774202257786424,16.995286670868147,16.431494538901973,15.61273366293581,13.715078973875931,0.9404405687346005
5.0,244.625496,243.5,17.76157209819618,16.98148245504594,16.417515547429623,15.59905068240832,13.702329887451727,0.941363103858727
5.0,244.625496,243.75,17.748889857493282,16.967604526548328,16.40345733688779,15.585292864022586,13.6895195229382,0.9422749788944296
5.0,244.625496,244.0,17.736154535893032,16.953651514338752,16.389318691794355,15.571458797971342,13.67664646302487,0.9431920215341011
5.0,244.625496,244.25,17.72336500269579,16.93961899176599,16.375094326067693,15.55754415007974,13.663708833687199,0.9440985017765936
5.0,244.625496,244.5,17.710519962032993,16.925504741655434,16.360781946957236,15.543546687354718,13.65070450541841,0.9450071319999078
5.0,244.625496,244.75,17.69761796008033,16.911310987190912,16.346385017626808,15.529468419244491,13.637631218463012,0.9459101270379647
5.0,244.625496,245.0,17.68465743628624,16.89703913989844,16.33190572547821,15.515310567754023,13.624487135159251,0.9468100589964814
5.0,244.625496,245.25,17.67163686641049,16.88268728478139,16.31734182502201,15.5010711593966,13.611271009408647,0.9477122402019996
5.0,244.625496,245.5,17.658554855090756,16.868250969781208,16.302687843149243,15.486745790518006,13.59798174817678,0.9486024482515734
5.0,244.625496,245.75,17.64541008603968,16.85372850821783,16.287942083736542,15.472332717757027,13.584617920753045,0.9494981624636193
5.0,244.625496,246.0,17.632201208636737,16.839117486984918,16.273101863647703,15.457829510879863,13.571177840249025,0.9503826378841831
5.0,244.625496,246.25,17.61892680271875,16.824415927785754,16.258165100231604,15.443234154955034,13.55765972006692,0.9512689994096971
5.0,244.625496,246.5,17.60558538411049,16.809618290770015,16.243125040454583,15.428541214133284,13.544061686628174,0.9521500911177181
5.0,244.625496,246.75,17.59217539783952,16.794719050900515,16.227975135490606,15.413745253371859,13.530381501344507,0.9530272033834317
5.0,244.625496,247.0,17.578695146810162,16.77971935731346,16.212717722610428,15.398847225087007,13.516616422830896,0.9539021789635854
5.0,244.625496,247.25,17.56514275239331,16.764622415915298,16.197357592369478,15.383850045271663,13.502763879634143,0.9547703333634703
5.0,244.625496,247.5,17.551516290893378,16.74942540535734,16.181891354541097,15.368750839654556,13.488822066058452,0.9556419911559587
5.0,244.625496,247.75,17.537813960673816,16.734119730153758,16.166308156814953,15.353541189246952,13.474789438993437,0.9564999804480987
5.0,244.625496,248.0,17.524034035659405,16.71870274686814,16.150605368839873,15.338218384999792,13.460663774710712,0.957364458088666
5.0,244.625496,248.25,17.51017466999845,16.70317823666095,16.134788761250608,15.322785888509049,13.446442387200449,0.9582135416518225
5.0,244.625496,248.5,17.4962338842096,16.687543865675377,16.118855653767213,15.30724129655215,13.432123115422057,0.9590683355455812
5.0,244.625496,248.75,17.482209740134792,16.671794126778302,16.10279927974793,15.29157915213964,13.417704186022835,0.959912003325706
5.0,244.625496,249.0,17.468100369907955,16.655925226390853,16.086615356467572,15.275795643334314,13.40318349974417,0.960756720748243
5.0,244.625496,249.25,17.453903857770644,16.639931561354807,16.07029723551483,15.2598852266909,13.388558534721032,0.9615932304621818
5.0,244.625496,249.5,17.43961816124063,16.623808339895973,16.053839491664498,15.243843127630054,13.373826350358616,0.9624282765376522
5.0,244.625496,249.75,17.425241062417456,16.607557096389904,16.037245172907575,15.227670625393385,13.358983672173826,0.963255873918406
5.0,244.625496,250.0,17.410770182070824,16.591177687913756,16.0205147831825,15.211367379034408,13.344027556580105,0.9640812193115089
5.0,244.625496,250.25,17.396203128003577,16.57466256031824,16.003638857881587,15.19492592452377,13.328955594208713,0.9649011596086124
5.0,244.625496,250.5,17.381537576251436,16.55800372185134,15.986607705085008,15.178338368572199,13.31376508597089,0.9657163011280545
5.0,244.625496,250.75,17.36677113417658,16.541204535296657,15.969427051724846,15.161607709424006,13.29845257993081,0.9665255031521875
5.0,244.625496,251.0,17.351901225543617,16.524267442560213,15.952100884896565,15.144736065559712,13.28301491150346,0.9673307837665215
5.0,244.625496,251.25,17.33692526382038,16.507180348653428,15.934613471099336,15.127711601226451,13.267449781891354,0.9681316283643631
5.0,244.625496,251.5,17.32184079024075,16.48992843308161,15.916946129425474,15.11051985373805,13.2517543270169,0.9689263672686775
5.0,244.625496,251.75,17.306645216759193,16.472513603289357,15.899103257618506,15.09316240357313,13.235924031640494,0.9697136099830099
5.0,244.625496,252.0,17.291335543270595,16.454935244930187,15.88108522879658,15.075638402519186,13.21995416427617,0.9704992037926319
5.0,244.625496,252.25,17.27590852769281,16.43718920284859,15.862887480572535,15.057943565730483,13.203840746028124,0.9712743178618456
5.0,244.625496,252.5,17.26036092056946,16.41927054021495,15.844504485917868,15.040072832905617,13.187580094881271,0.9720499031420612
5.0,244.625496,252.75,17.2446894922595,16.40116487088765,15.825918011357572,15.022012071906143,13.171168353880285,0.9728117242016225
5.0,244.625496,253.0,17.228890928678503,16.382866091397993,15.807121731446353,15.003755079643224,13.154600621049674,0.9735750123919629
5.0,244.625496,253.25,17.21296160770906,16.36438556667808,15.78813292624885,14.985312395851812,13.13787131499731,0.974323791068311
5.0,244.625496,253.5,17.19689764695263,16.345718004939958,15.768945015131104,14.96667857077012,13.12097625916834,0.9750735649518868
5.0,244.625496,253.75,17.180695321522986,16.326858917215617,15.749552920219696,14.947848901165273,13.103912282191846,0.9758116320229594
5.0,244.625496,254.0,17.16435114328858,16.30780015928217,15.729946669478897,14.928815202284557,13.086676065894672,0.9765460999723458
5.0,244.625496,254.25,17.147861697650058,16.288532443969086,15.71011506148349,14.909568218286841,13.069263706495677,0.9772736751486791
5.0,244.625496,254.5,17.13122345851989,16.269045250666586,15.690045512618386,14.89009752180818,13.051670439189813,0.9779910188686334
5.0,244.625496,254.75,17.11443262989112,16.249329353849028,15.669727534056603,14.870393914885737,13.033890578836155,0.9787076494994577
5.0,244.625496,255.0,17.097485044873242,16.229386414555627,15.649165742084508,14.850458606623333,13.015917788562854,0.9794075916647604
5.0,244.625496,255.25,17.08037619992928,16.209214589025517,15.628359219543224,14.8302894088607,12.997746245321373,0.9801057373890689
5.0,244.625496,255.5,17.063101517227345,16.188816795843966,15.607313462523537,14.809888665033066,12.979371068765753,0.9807954315588747
5.0,244.625496,255.75,17.045656562606926,16.168172394788616,15.586000872741065,14.789236131738454,12.960788273062603,0.9814755260019798
5.0,244.625496,256.0,17.028037097968618,16.147266350212092,15.564403148818101,14.768316944018634,12.941992816862756,0.9821521815210882
5.0,244.625496,256.25,17.01023867547558,16.12610770959711,15.542535887186995,14.747139343556633,12.922977808032407,0.9828132541304243
5.0,244.625496,256.5,16.99225639467231,16.10468052157779,15.520378330227242,14.725687596117302,12.903736991920328,0.9834696440734386
5.0,244.625496,256.75,16.974085233103462,16.082966600909227,15.497907776937033,14.703943772739105,12.884264165974887,0.9841204673546629
5.0,244.625496,257.0,16.95571998887384,16.060977799423547,15.475144303705536,14.681918711610473,12.864551646834844,0.9847537055373414
5.0,244.625496,257.25,16.937155078204253,16.038705842069685,15.452077757130766,14.659603944146696,12.844592682348543,0.9853830291108252
5.0,244.625496,257.5,16.918384925222778,16.016142399149096,15.428698492191806,14.63699090744446,12.82438159689558,0.9860051979547
5.0,244.625496,257.75,16.899404100768862,15.99326283305255,15.404974177083435,14.614055423986603,12.803912344502365,0.9866110421502997
5.0,244.625496,258.0,16.880207089025696,15.970060394401868,15.380899388629233,14.59079046180346,12.783177014761323,0.9872097118728811
5.0,244.625496,258.25,16.86078788340404,15.94652923488038,15.356469371313105,14.567189840539193,12.762166596972559,0.987801404507543
5.0,244.625496,258.5,16.84113999239786,15.922651381260506,15.331661842381918,14.54323570475201,12.740872303714173,0.9883770799949694
5.0,244.625496,258.75,16.821256632210467,15.898442022151652,15.306502554080769,14.51894188972191,12.719284934828481,0.9889417978206307
5.0,244.625496,259.0,16.80113077883532,15.873890597207277,15.280977806226849,14.49429754319486,12.697396904400401,0.9894995088313491
5.0,244.625496,259.25,16.78075562569667,15.848962536723796,15.25504064930571,14.469268807096991,12.675201707819847,0.9900463914838858
5.0,244.625496,259.5,16.76012452977418,15.823675561793278,15.228721953779022,14.443871911646195,12.652690412445404,0.9905754846197257
5.0,244.625496,259.75,16.739230443648026,15.798020183383732,15.20200980340802,14.418097073852687,12.629854615597951,0.9910950915439936
5.0,244.625496,260.0,16.71806629024429,15.771977780363011,15.174880033654913,14.391925746342933,12.60668733515228,0.9916045633743493
5.0,244.625496,260.25,16.696625153970466,15.745521551020495,15.147298103674967,14.365331590451097,12.583180471923134,0.992101576116926
5.0,244.625496,260.5,16.67489986668965,15.718654804765462,15.119274847418316,14.338317092415613,12.559323562815617,0.9925838523934244
5.0,244.625496,260.75,16.65288262988484,15.691369312402708,15.090801962104434,14.310873665731192,12.535106136739682,0.9930512253881986
5.0,244.625496,261.0,16.6305653297871,15.663665348493806,15.061883532715251,14.28300077671487,12.510518833167287,0.9935060095285655
5.0,244.625496,261.25,16.60793987650747,15.635539042196244,15.032516457116499,14.254693903745792,12.48555343356627,0.9939482946882555
5.0,244.625496,261.5,16.584998425439338,15.606982172397794,15.002691146219123,14.225944393902717,12.46020274260971,0.9943774449398927
5.0,244.625496,261.75,16.561733446917252,15.57798294713838,14.972393260741756,14.196740258014346,12.434459754356578,0.994792974262687
5.0,244.625496,262.0,16.53813758947095,15.548486695230118,14.941546266369897,14.16702864977879,12.408316632971358,0.995192170889849
5.0,244.625496,262.25,16.51420325701039,15.518520322183571,14.910200279965101,14.136834678090825,12.381761284465426,0.9955751513862757
5.0,244.625496,262.5,16.489921855098242,15.488093760911939,14.878372321532769,14.106167159350727,12.354782239567044,0.9959427614787333
5.0,244.625496,262.75,16.465284578928404,15.457189181179931,14.846036392924587,14.07500828876011,12.32737224993118,0.9962955826867937
5.0,244.625496,263.0,16.44028328595061,15.425811410084204,14.8132031462203,14.043361922736318,12.299524826043267,0.9966328116110935
5.0,244.625496,263.25,16.41491031450681,15.39394886413925,14.779856874448381,14.011216390500627,12.271233858594965,0.9969547006615959
5.0,244.625496,263.5,16.389158381568674,15.361591658014694,14.745986065981864,13.97856177372517,12.242493381301978,0.9972604620028388
5.0,244.625496,263.75,16.363020417710672,15.328737277426757,14.711590823370393,13.945395300844284,12.213296807960246,0.9975499946266384
5.0,244.625496,264.0,16.336489381819533,15.295396589206545,14.6766904184553,13.911727014864105,12.183637780978652,0.9978231380322184
5.0,244.625496,264.25,16.30955839195513,15.261552830784343,14.641259714923372,13.877540696270247,12.153511691585496,0.9980802238936386
5.0,244.625496,264.5,16.282221030144402,15.227204836136202,14.605300617372293,13.842835085043417,12.122914048709706,0.9983202507327937
5.0,244.625496,264.75,16.254471141278135,15.192391375441613,14.568874308710582,13.807647007747835,12.091840307821766,0.998543765141524
5.0,244.625496,265.0,16.22630291776109,15.157084198760575,14.53193218830546,13.771949601962657,12.060289819207366,0.998751472043421
5.0,244.625496,265.25,16.197711602176906,15.12130585774183,14.494511968087243,13.735764530595473,12.02826249721631,0.998942237314545
5.0,244.625496,265.5,16.168693136727175,15.085053573357673,14.456606797081601,13.699089573877284,11.995758727933227,0.9991169915342666
5.0,244.625496,265.75,16.1392441223222,15.048317215669115,14.418201069645054,13.661915730275751,11.962779911817055,0.9992740422576755
5.0,244.625496,266.0,16.10936173867373,15.011146381705707,14.379373254436027,13.624290874605572,11.929326756996531,0.9994148161888652
5.0,244.625496,266.25,16.079043579857263,14.97354702532604,14.340123190194632,13.586221524866508,11.895403697247927,0.9995399644335281
5.0,244.625496,266.5,16.048288482314145,14.935516253596628,14.300441576066058,13.547706046597867,11.861018444273348,0.9996494263879921
5.0,244.625496,266.75,16.017096648404824,14.897067562851726,14.260348028955077,13.508758657247997,11.826178242088137,0.9997435938455678
5.0,244.625496,267.0,15.98546907026357,14.858215697930602,14.219861865419949,13.469394974700982,11.790890363965037,0.9998227997430774
5.0,244.625496,267.25,15.953407386261153,14.818958728949749,14.178975421318324,13.429614981483352,11.755163171273216,0.9998870484794629
5.0,244.625496,267.5,15.920913931952004,14.779339745688107,14.137754280459406,13.389461411241278,11.719005039764392,0.9999351200278277
5.0,244.625496,267.75,15.887991650455545,14.739386082942108,14.096229920987435,13.34896214543561,11.682427115098818,0.9999697286456474
5.0,244.625496,268.0,15.854644694282284,14.699101299399151,14.0543970190993,13.30812276913978,11.645444279258154,0.9999910165251915
5.0,244.625496,268.25,15.820878758235432,14.658501802423238,14.012276032440276,13.26696129486834,11.608071795466158,0.9999994456911675
5.0,244.625496,268.5,15.786700622052523,14.61819876979251,13.970813027072374,13.22605798368262,11.570328720426692,1.0
5.0,244.625496,268.75,15.752120753333697,14.578236082494687,13.929914176876775,13.185458236757393,11.532286834039862,1.0
5.0,244.625496,269.0,15.717164393268733,14.538567231178305,13.889440309006277,13.145124953846814,11.49405248081,1.0
5.0,244.625496,269.25,15.681871286221183,14.499145011248535,13.849301966884624,13.105023585341138,11.455718206894295,1.0
5.0,244.625496,269.5,15.646286563962443,14.45992815015942,13.809436803145665,13.06512712599846,11.417353068870321,1.0
5.0,244.625496,269.75,15.61045403971164,14.420882381208223,13.769799458714902,13.025415371465467,11.379006356099586,1.0
5.0,244.625496,270.0,15.574413167675132,14.38197994878731,13.730356035884464,12.985873104005181,11.340712650908713,1.0
5.0,244.625496,270.25,15.538198169573366,14.34319872850336,13.691080732432773,12.946488540023914,11.302495929901212,1.0
5.0,244.625496,270.5,15.501838180195247,14.3045213019351,13.651953637413541,12.907252233931313,11.264372564492202,1.0
5.0,244.625496,270.75,15.465357797047481,14.265934098821,13.612959216156925,12.86815635407555,11.226353458131152,1.0
5.0,244.625496,271.0,15.428777739118404,14.227426646693377,13.574085233609924,12.829194215053144,11.188445565374238,1.0
5.0,244.625496,271.25,15.392115484131766,14.1889909373603,13.535321970620737,12.790359975725352,11.150652979291872,1.0
5.0,244.625496,271.5,15.355385833498392,14.150620904797002,13.496661643273585,12.751648441574064,11.112977717730814,1.0
5.0,244.625496,271.75,15.318601391506323,14.112312002179705,13.458097966904496,12.713054932273828,11.07542029756362,1.0
5.0,244.625496,272.0,15.281772961810795,14.074060863485364,13.419625825414975,12.67457519020205,11.037980157724334,1.0
5.0,244.625496,272.25,15.244909870762957,14.035865035235846,13.381241018483214,12.636205314979671,11.00065597290648,1.0
5.0,244.625496,272.5,15.208020228852712,13.997722765320605,13.342940067132622,12.59794171489206,10.96344588719139,1.0
5.0,244.625496,272.75,15.171111141146616,13.959632837645321,13.304720063444782,12.559781069534715,10.926347688397446,1.0
5.0,244.625496,273.0,15.134188876355381,13.921594443220208,13.266578553915132,12.521720300143077,10.889358938154443,1.0
5.0,244.625496,273.25,15.09725900268266,13.883607080022545,13.228513448595825,12.483756545349724,10.852477068686731,1.0
5.0,244.625496,273.5,15.060326497168859,13.845670475463383,13.190522950092955,12.445887140898447,10.815699454443966,1.0
5.0,244.625496,273.75,15.023395833966967,13.807784526542301,13.152605497904512,12.408109602332587,10.77902346467058,1.0
5.0,244.625496,274.0,14.986471055904657,13.76994925380142,13.114759724645367,12.370421609983037,10.742446501508123,1.0
5.0,244.625496,274.25,14.94955583279465,13.732164766018553,13.076984421505445,12.332820995779823,10.705966027116364,1.0
5.0,244.625496,274.5,14.9126535092323,13.694431233240762,13.039278510894823,12.29530573154213,10.669579582469481,1.0
5.0,244.625496,274.75,14.87576714404091,13.656748866283312,13.001641024694003,12.257873918490233,10.633284799857671,1.0
5.0,244.625496,275.0,14.838899543065404,13.61911790123165,12.964071086884168,12.220523777784178,10.597079410648927,1.0
5.0,244.625496,275.25,14.802053286652402,13.581538587807767,12.926567899606784,12.183253641937778,10.560961249501966,1.0
5.0,244.625496,275.5,14.76523075286871,13.54401118071559,12.889130731913944,12.146061946988063,10.524928255945143,1.0
5.0,244.625496,275.75,14.728434137286314,13.506535933277842,12.8517589106349,12.108947225324053,10.488978474019115,1.0
5.0,244.625496,276.0,14.691665469986134,13.46911309283095,12.814451812911209,12.071908099096337,10.453110050519621,1.0
5.0,244.625496,276.25,14.654926630295215,13.431742897464568,12.777208860051623,12.034943274142634,10.41732123224836,1.0
5.0,244.625496,276.5,14.618219359664419,13.39442557378573,12.740029512434186,11.998051534375142,10.381610362582695,1.0
5.0,244.625496,276.75,14.581545273009416,13.35716133546008,12.702913265242675,11.961231736583805,10.345975877599635,1.0
5.0,244.625496,277.0,14.544905868771766,13.319950382339096,12.665859644870583,11.924482805616318,10.310416301931506,1.0
5.0,244.625496,277.25,14.508302537905191,13.282792900025854,12.628868205861945,11.887803729901012,10.27493024448604,1.0
5.0,244.625496,277.5,14.471736571951654,13.24568905976591,12.591938528286246,11.851193557283155,10.239516394129279,1.0
5.0,244.625496,277.75,14.435209170339872,13.208639018576095,12.555070215466523,11.81465139114874,10.204173515403365,1.0
5.0,244.625496,278.0,14.398721447013987,13.171642919544457,12.51826289199681,11.778176386812838,10.168900444331074,1.0
5.0,244.625496,278.25,14.362274436480153,13.134700892250317,12.481516201998327,11.741767748152032,10.133696084343542,1.0
5.0,244.625496,278.5,14.325869099343372,13.09781305326565,12.444829807574221,11.70542472446256,10.09855940235593,1.0
5.0,244.625496,278.75,14.28950632739428,13.060979506708385,12.408203387430847,11.66914660752758,10.063489425006853,1.0
5.0,244.625496,279.0,14.253186948295914,13.02420034482554,12.37163663563981,11.632932728878487,10.028485235070804,1.0
5.0,244.625496,279.25,14.216911729912445,12.987475648589658,12.335129260520135,11.596782457236566,9.99354596804771,1.0
5.0,244.625496,279.5,14.180681384315566,12.95080548829641,12.298680983623782,11.560695196122412,9.95867080893019,1.0
5.0,244.625496,279.75,14.14449657149916,12.914189924154426,12.262291538810796,11.52467038162156,9.923858989146268,1.0
5.0,244.625496,280.0,14.10835790282857,12.877629006861058,12.225960671402925,11.48870748029573,9.8891097836735,1.0
5.0,244.625496,280.25,14.072265944247574,12.84112277815965,12.189688137406382,11.452805987229837,9.854422508319074,1.0
5.0,244.625496,280.5,14.03622121926314,12.804671271375376,12.153473702796,11.416965424205712,9.819796517159503,1.0
5.0,244.625496,280.75,14.00022421172596,12.7682745119278,12.117317142854317,11.3811853379941,9.785231200133087,1.0
5.0,244.625496,281.0,13.964275368422554,12.731932517819189,12.081218241560034,11.345465298757134,9.750725980777906,1.0
5.0,244.625496,281.25,13.928375101493295,12.695645300098178,12.045176791021131,11.309804898553999,9.716280314108024,1.0
5.0,244.625496,281.5,13.892523790689218,12.659412863298876,12.00919259094857,11.274203749943045,9.681893684620627,1.0
5.0,244.625496,281.75,13.856721785479241,12.623235205855813,11.973265448167073,11.238661484674042,9.647565604426887,1.0
5.0,244.625496,282.0,13.820969407018458,12.587112320495391,11.93739517615982,11.203177752464711,9.613295611499568,1.0
5.0,244.625496,282.25,13.785266949987225,12.551044194604616,11.901581594644346,11.167752219856046,9.5790832680306,1.0
5.0,244.625496,282.5,13.749614684309915,12.515030810578041,11.865824529177216,11.132384569141328,9.54492815889216,1.0
5.0,244.625496,282.75,13.714012856761586,12.47907214614389,11.830123810785238,11.097074497364051,9.510829890195017,1.0
5.0,244.625496,283.0,13.678461692470151,12.443168174670364,11.794479275621303,11.061821715380315,9.476788087938269,1.0
5.0,244.625496,283.25,13.642961396320969,12.407318865453151,11.758890764642997,11.026625946981506,9.442802396744868,1.0
5.0,244.625496,283.5,13.60751215427045,12.371524183985152,11.723358123312444,10.99148692807338,9.408872478677608,1.0
5.0,244.625496,283.75,13.572114134574633,12.335784092209385,11.687881201315813,10.95640440590792,9.374998012130606,1.0
