衣料初温（℃）,时间（s）,贴身侧温度（℃）
33.0,156.0,20.69967064428652
33.0,156.25,20.6916296164527
33.0,156.5,20.683579561296057
33.0,156.75,20.67552040864359
33.0,157.0,20.66745207868783
33.0,157.25,20.659374463702566
33.0,157.5,20.65128743301407
33.0,157.75,20.643190848498858
33.0,158.0,20.63508458038125
33.0,158.25,20.62696851553308
33.0,158.5,20.618842554786127
33.0,158.75,20.610706607105215
33.0,159.0,20.602560583968618
33.0,159.25,20.594404396254532
33.0,159.5,20.586237954578674
33.0,159.75,20.57806116748751
33.0,160.0,20.569873928793523
33.0,160.25,20.561676110595794
33.0,160.5,20.553467571085417
33.0,160.75,20.545248167537004
33.0,161.0,20.537017773899866
33.0,161.25,20.52877628446423
33.0,161.5,20.520523606828068
33.0,161.75,20.512259655290503
33.0,162.0,20.50398434534174
33.0,162.25,20.4956975919517
33.0,162.5,20.487399310037173
33.0,162.75,20.479089412003248
33.0,163.0,20.470767798489508
33.0,163.25,20.462434358959538
33.0,163.5,20.454088978140437
33.0,163.75,20.44573153950824
33.0,164.0,20.437361926150682
33.0,164.25,20.42898002182087
33.0,164.5,20.420585711885217
33.0,164.75,20.412178883122515
33.0,165.0,20.40375942333829
33.0,165.25,20.395327221677906
33.0,165.5,20.386882170848523
33.0,165.75,20.378424174484056
33.0,166.0,20.36995314850884
33.0,166.25,20.361469016379264
33.0,166.5,20.35297170249763
33.0,166.75,20.344461121073753
33.0,167.0,20.335937175259673
33.0,167.25,20.327399764237903
33.0,167.5,20.3188487962105
33.0,167.75,20.3102842023995
33.0,168.0,20.301705933502028
33.0,168.25,20.29311394696805
33.0,168.5,20.284508190132755
33.0,168.75,20.275888587880278
33.0,169.0,20.267255046680184
33.0,169.25,20.258607466181044
33.0,169.5,20.249945754571918
33.0,169.75,20.241269833042853
33.0,170.0,20.232579630505885
33.0,170.25,20.223875076119192
33.0,170.5,20.21515609003518
33.0,170.75,20.206422582859688
33.0,171.0,20.197674462945933
33.0,171.25,20.188911653396545
33.0,171.5,20.18013410350989
33.0,171.75,20.17134178154596
33.0,172.0,20.162534659970078
33.0,172.25,20.15371269581025
33.0,172.5,20.144875823832667
33.0,172.75,20.136023964030468
33.0,173.0,20.127157034824585
33.0,173.25,20.11827496801941
33.0,173.5,20.109377708646267
33.0,173.75,20.100465208086767
33.0,174.0,20.091537422370667
33.0,174.25,20.08259431166018
33.0,174.5,20.073635837417573
33.0,174.75,20.06466196342331
33.0,175.0,20.055672668776463
33.0,175.25,20.046667947140712
33.0,175.5,20.037647795801856
33.0,175.75,20.028612202438612
33.0,176.0,20.019561132654413
33.0,176.25,20.01049453201874
33.0,176.5,20.001412337946146
33.0,176.75,19.992314499718077
33.0,177.0,19.98320098314268
33.0,177.25,19.974071761078886
33.0,177.5,19.964926799118366
33.0,177.75,19.955766042457622
33.0,178.0,19.946589417994236
33.0,178.25,19.93739685304251
33.0,178.5,19.928188317568456
33.0,178.75,19.918963825401384
33.0,179.0,19.909723409984355
33.0,179.25,19.900467107360814
33.0,179.5,19.89119494751581
33.0,179.75,19.88190695174603
33.0,180.0,19.8726031294764
33.0,180.25,19.86328346664832
33.0,180.5,19.853947926109214
33.0,180.75,19.844596463587933
33.0,181.0,19.83522906445454
33.0,181.25,19.825845757571244
33.0,181.5,19.816446598118972
33.0,181.75,19.807031648539592
33.0,182.0,19.797600967771665
33.0,182.25,19.7881546068558
33.0,182.5,19.778692611459565
33.0,182.75,19.769215037153682
33.0,183.0,19.759721953823007
33.0,183.25,19.75021343790239
33.0,183.5,19.740689572036228
33.0,183.75,19.731150453526
33.0,184.0,19.721596189190144
33.0,184.25,19.712026879289795
33.0,184.5,19.702442590015966
33.0,184.75,19.6928433430031
33.0,185.0,19.6832291303845
33.0,185.25,19.673599942084273
33.0,185.5,19.663955783232467
33.0,185.75,19.654296673058518
33.0,186.0,19.644622649334266
33.0,186.25,19.634933783142976
33.0,186.5,19.62523017059514
33.0,186.75,19.61551191301059
33.0,187.0,19.605779099254555
33.0,187.25,19.59603180006099
33.0,187.5,19.586270076834985
33.0,187.75,19.57649401101107
33.0,188.0,19.566703718477182
33.0,188.25,19.55689933557471
33.0,188.5,19.547081002332522
33.0,188.75,19.5372488546087
33.0,189.0,19.527403019819317
33.0,189.25,19.517543616297196
33.0,189.5,19.507670760337035
33.0,189.75,19.49778456842711
33.0,190.0,19.487885152199873
33.0,190.25,19.477972610940775
33.0,190.5,19.468047026058198
33.0,190.75,19.458108463059727
33.0,191.0,19.448156979642853
33.0,191.25,19.43819263581779
33.0,191.5,19.428215494474696
33.0,191.75,19.41822562454448
33.0,192.0,19.408223121318745
33.0,192.25,19.39820810347561
33.0,192.5,19.388180696553423
33.0,192.75,19.37814102346814
33.0,193.0,19.36808920013667
33.0,193.25,19.358025334353435
33.0,193.5,19.34794953032012
33.0,193.75,19.337861892671917
33.0,194.0,19.327762525642587
33.0,194.25,19.317651539365954
33.0,194.5,19.307529062698425
33.0,194.75,19.297395237947008
33.0,195.0,19.287250206629455
33.0,195.25,19.277094096476784
33.0,195.5,19.266927017832238
33.0,195.75,19.25674906622645
33.0,196.0,19.246560324790394
33.0,196.25,19.236360866018003
33.0,196.5,19.22615075546377
33.0,196.75,19.2159300624716
33.0,197.0,19.205698866041466
33.0,197.25,19.195457251262752
33.0,197.5,19.18520530981551
33.0,197.75,19.174943143166537
33.0,198.0,19.16467085707941
33.0,198.25,19.154388551036273
33.0,198.5,19.144096307257318
33.0,198.75,19.133794190848988
33.0,199.0,19.12348226076161
33.0,199.25,19.113160588823057
33.0,199.5,19.102829260195332
33.0,199.75,19.092488361087398
33.0,200.0,19.082137963397894
33.0,200.25,19.071778120649093
33.0,200.5,19.061408874736713
33.0,200.75,19.051030268250596
33.0,201.0,19.0406423487594
33.0,201.25,19.030245166697462
33.0,201.5,19.01983877759023
33.0,201.75,19.009423242707772
33.0,202.0,18.99899862497636
33.0,202.25,18.988564985285382
33.0,202.5,18.9781223807946
33.0,202.75,18.967670863576533
33.0,203.0,18.95721047725748
33.0,203.25,18.94674125190393
33.0,203.5,18.936263205343682
33.0,203.75,18.9257763470339
33.0,204.0,18.915280679534874
33.0,204.25,18.904776200225918
33.0,204.5,18.894262904396427
33.0,204.75,18.883740790854286
33.0,205.0,18.873209862335635
33.0,205.25,18.86267012055595
33.0,205.5,18.852121555684075
33.0,205.75,18.84156414391411
33.0,206.0,18.83099785197136
33.0,206.25,18.820422638638213
33.0,206.5,18.809838456287856
33.0,206.75,18.799245253175854
33.0,207.0,18.788642972047064
33.0,207.25,18.778031549631265
33.0,207.5,18.76741091856256
33.0,207.75,18.756781005949268
33.0,208.0,18.746141732308015
33.0,208.25,18.735493014822225
33.0,208.5,18.72483477146919
33.0,208.75,18.714166923321223
33.0,209.0,18.703489394202425
33.0,209.25,18.692802106122087
33.0,209.5,18.682104973933388
33.0,209.75,18.671397906019838
33.0,210.0,18.66068080109177
33.0,210.25,18.649953537461172
33.0,210.5,18.639215976177965
33.0,210.75,18.628467964364532
33.0,211.0,18.617709326770317
33.0,211.25,18.606939871549443
33.0,211.5,18.596159402502
33.0,211.75,18.585367725526083
33.0,212.0,18.574564650726217
33.0,212.25,18.56374998454957
33.0,212.5,18.552923514009116
33.0,212.75,18.542085009460635
33.0,213.0,18.531234230939273
33.0,213.25,18.520370927419957
33.0,213.5,18.50949484546115
33.0,213.75,18.498605748661966
33.0,214.0,18.487703432362775
33.0,214.25,18.476787717029207
33.0,214.5,18.465858421222602
33.0,214.75,18.454915330007807
33.0,215.0,18.443958197446502
33.0,215.25,18.432986758204244
33.0,215.5,18.422000729226106
33.0,215.75,18.41099981576885
33.0,216.0,18.399983706534822
33.0,216.25,18.38895206161882
33.0,216.5,18.37790452407097
33.0,216.75,18.36684074402441
33.0,217.0,18.355760393109747
33.0,217.25,18.344663156066968
33.0,217.5,18.333548685813923
33.0,217.75,18.322416571890738
33.0,218.0,18.311266366597234
33.0,218.25,18.300097640756935
33.0,218.5,18.28891000690468
33.0,218.75,18.277703108143854
33.0,219.0,18.26647659144917
33.0,219.25,18.255230098225205
33.0,219.5,18.24396326605453
33.0,219.75,18.232675717238187
33.0,220.0,18.22136705963256
33.0,220.25,18.21003687375694
33.0,220.5,18.19868462636506
33.0,220.75,18.18730968030757
33.0,221.0,18.1759114004313
33.0,221.25,18.164489242751902
33.0,221.5,18.153042742592522
33.0,221.75,18.141571419921018
33.0,222.0,18.13007469711037
33.0,222.25,18.118551924500892
33.0,222.5,18.107002468288105
33.0,222.75,18.09542574910686
33.0,223.0,18.08382121564944
33.0,223.25,18.07218826410542
33.0,223.5,18.06052622901762
33.0,223.75,18.048834432374242
33.0,224.0,18.037112226295708
33.0,224.25,18.02535898971989
33.0,224.5,18.013574071448694
33.0,224.75,18.001756748045757
33.0,225.0,17.989906251100628
33.0,225.25,17.9780218311136
33.0,225.5,17.966102774622556
33.0,225.75,17.954148350927944
33.0,226.0,17.942157711503924
33.0,226.25,17.930129909148192
33.0,226.5,17.918064014557118
33.0,226.75,17.90595917612747
33.0,227.0,17.8938145919513
33.0,227.25,17.881629431351254
33.0,227.5,17.869402811693284
33.0,227.75,17.857133788991245
33.0,228.0,17.844821343076436
33.0,228.25,17.832464404755143
33.0,228.5,17.82006190296395
33.0,228.75,17.807612771353334
33.0,229.0,17.79511588631808
33.0,229.25,17.782570011480825
33.0,229.5,17.769973870564872
33.0,229.75,17.757326320531224
33.0,230.0,17.744626353431126
33.0,230.25,17.7318729346022
33.0,230.5,17.719064879300944
33.0,230.75,17.70620084527622
33.0,231.0,17.693279335850505
33.0,231.25,17.68029877305117
33.0,231.5,17.667257673143602
33.0,231.75,17.654154684330692
33.0,232.0,17.640988488646833
33.0,232.25,17.627757715636122
33.0,232.5,17.614460926577323
33.0,232.75,17.60109661994923
33.0,233.0,17.587663214840894
33.0,233.25,17.574158946813334
33.0,233.5,17.56058188491047
33.0,233.75,17.546930137362363
33.0,234.0,17.53320194186873
33.0,234.25,17.519395540052724
33.0,234.5,17.505509042093667
33.0,234.75,17.49154048034507
33.0,235.0,17.47748794273433
33.0,235.25,17.46334955778166
33.0,235.5,17.449123372495407
33.0,235.75,17.43480729503311
33.0,236.0,17.420399040849556
33.0,236.25,17.40589618241846
33.0,236.5,17.391296349665442
33.0,236.75,17.37659723899693
33.0,237.0,17.36179639660588
33.0,237.25,17.346891185261107
33.0,237.5,17.33187906668548
33.0,237.75,17.316757617990913
33.0,238.0,17.301524121199254
33.0,238.25,17.286175426192553
33.0,238.5,17.270708269509377
33.0,238.75,17.255119424590266
33.0,239.0,17.239405655113035
33.0,239.25,17.22356357303434
33.0,239.5,17.207589462404968
33.0,239.75,17.191479481307603
33.0,240.0,17.175229980662344
33.0,240.25,17.158837501399727
33.0,240.5,17.142298605925774
33.0,240.75,17.12560968524649
33.0,241.0,17.108766829563866
33.0,241.25,17.091765754059796
33.0,241.5,17.07460190804075
33.0,241.75,17.057270713619946
33.0,242.0,17.039767819286237
33.0,242.25,17.02208901748365
33.0,242.5,17.00422971754943
33.0,242.75,16.986184948041373
33.0,243.0,16.967949642489007
33.0,243.25,16.949518463633837
33.0,243.5,16.930885793470658
33.0,243.75,16.912046069789646
33.0,244.0,16.89299383434683
33.0,244.25,16.873723420005344
33.0,244.5,16.85422861061316
33.0,244.75,16.83450281625984
33.0,245.0,16.81453917405862
33.0,245.25,16.794330626609014
33.0,245.5,16.773870478969343
33.0,245.75,16.75315205553059
33.0,246.0,16.732168323141682
33.0,246.25,16.71091222933692
33.0,246.5,16.689376804851946
33.0,246.75,16.66755469084156
33.0,247.0,16.64543798371017
33.0,247.25,16.623018532459152
33.0,247.5,16.600288196355105
33.0,247.75,16.577239196087778
33.0,248.0,16.553864128208925
33.0,248.25,16.530155666457542
33.0,248.5,16.5061059537616
33.0,248.75,16.48170634351464
33.0,249.0,16.45694821565091
33.0,249.25,16.431823540244412
33.0,249.5,16.406324663341547
33.0,249.75,16.380444344590934
33.0,250.0,16.354175494822222
33.0,250.25,16.32751105411903
33.0,250.5,16.30044423269772
33.0,250.75,16.27296882295572
33.0,251.0,16.245078707608933
33.0,251.25,16.216768290159916
33.0,251.5,16.188033283529315
33.0,251.75,16.158869935533534
33.0,252.0,16.129275088504034
33.0,252.25,16.099246135106196
33.0,252.5,16.068781121026802
33.0,252.75,16.037879350107314
33.0,253.0,16.006541213236687
33.0,253.25,15.974767794109258
33.0,253.5,15.942560884847502
33.0,253.75,15.90992308406074
33.0,254.0,15.87685781018321
33.0,254.25,15.843369771937962
33.0,254.5,15.809464968651891
33.0,254.75,15.775151112367245
33.0,255.0,15.740442804229286
33.0,255.25,15.705370321319009
33.0,255.5,15.669975941989806
33.0,255.75,15.634304808840417
33.0,256.0,15.598399460706762
33.0,256.25,15.562297641251977
33.0,256.5,15.526031845784244
33.0,256.75,15.489629642657317
33.0,257.0,15.453114278470395
33.0,257.25,15.416505337832426
33.0,257.5,15.379819359417478
33.0,257.75,15.343070372812587
33.0,258.0,15.306270349590969
33.0,258.25,15.269429574494323
33.0,258.5,15.232556947150028
33.0,258.75,15.195660225600987
33.0,259.0,15.158746222162579
33.0,259.25,15.121820960755882
33.0,259.5,15.084889803380474
33.0,259.75,15.047957551999389
33.0,260.0,15.011028530895208
33.0,260.25,14.974106653538191
33.0,260.5,14.937195477173534
33.0,260.75,14.900298247662162
33.0,261.0,14.863417936572759
33.0,261.25,14.826557272097002
33.0,261.5,14.789718765024599
33.0,261.75,14.752904730750583
33.0,262.0,14.716117308080506
33.0,262.25,14.679358475436889
33.0,262.5,14.64263006494337
33.0,262.75,14.605933774763702
33.0,263.0,14.569271179994878
33.0,263.25,14.532643742352883
33.0,263.5,14.496052818841763
33.0,263.75,14.459499669559257
33.0,264.0,14.422985464762819
33.0,264.25,14.38651129129666
33.0,264.5,14.350078158462074
33.0,264.75,14.31368700339894
33.0,265.0,14.277338696034695
33.0,265.25,14.241034043647897
33.0,265.5,14.20477379508622
33.0,265.75,14.168558644672727
33.0,266.0,14.13238923582957
33.0,266.25,14.096266164444275
33.0,266.5,14.060189982000685
33.0,266.75,14.02416119849388
33.0,267.0,13.988180285146303
33.0,267.25,13.952247676940438
33.0,267.5,13.916363774981768
33.0,267.75,13.880528948704544
33.0,268.0,13.844743537931603
33.0,268.25,13.809007854798601
33.0,268.5,13.773322185552045
33.0,268.75,13.737686792229864
33.0,269.0,13.702101914232431
33.0,269.25,13.666567769791476
33.0,269.5,13.63108455734368
33.0,269.75,13.595652456815303
33.0,270.0,13.560271630823685
33.0,270.25,13.524942225801134
33.0,270.5,13.489664373046251
33.0,270.75,13.454438189707432
33.0,271.0,13.419263779702968
33.0,271.25,13.384141234581868
33.0,271.5,13.349070634329234
33.0,271.75,13.314052048119782
33.0,272.0,13.279085535022887
33.0,272.25,13.244171144662207
33.0,272.5,13.209308917832942
33.0,272.75,13.17449888707933
33.0,273.0,13.13974107723502
33.0,273.25,13.105035505928692
33.0,273.5,13.07038218405716
33.0,273.75,13.035781116228055
33.0,274.0,13.001232301174038
33.0,274.25,12.966735732140382
33.0,274.5,12.932291397247624
33.0,274.75,12.8978992798309
33.0,275.0,12.86355935875748
33.0,275.25,12.829271608723838
33.0,275.5,12.795036000533669
33.0,275.75,12.760852501357991
33.0,276.0,12.726721074978537
33.0,276.25,12.692641682015473
33.0,276.5,12.658614280140494
33.0,276.75,12.624638824276193
33.0,277.0,12.590715266782613
33.0,277.25,12.556843557631783
33.0,277.5,12.523023644571037
33.0,277.75,12.489255473275827
33.0,278.0,12.455538987492684
33.0,278.25,12.421874129172975
33.0,278.5,12.38826083859808
33.0,278.75,12.354699054496471
33.0,279.0,12.32118871415328
33.0,279.25,12.287729753512775
33.0,279.5,12.254322107274287
33.0,279.75,12.220965708981907
33.0,280.0,12.187660491108423
33.0,280.25,12.154406385133852
33.0,280.5,12.121203321618887
33.0,280.75,12.088051230273646
33.0,281.0,12.054950040021932
33.0,281.25,12.021899679061397
33.0,281.5,11.988900074919787
33.0,281.75,11.955951154507583
33.0,282.0,11.923052844167215
33.0,282.25,11.890205069719112
33.0,282.5,11.85740775650478
33.0,282.75,11.824660829427083
33.0,283.0,11.791964212987908
33.0,283.25,11.759317831323418
33.0,283.5,11.72672160823701
33.0,283.75,11.694175467230128
33.0,284.0,11.66167933153109
33.0,284.25,11.629233124122033
33.0,284.5,11.59683676776413
33.0,284.75,11.564490185021135
33.0,285.0,11.532193298281436
33.0,285.25,11.499946029778648
33.0,285.5,11.467748301610852
33.0,285.75,11.435600035758625
33.0,286.0,11.403501154101846
33.0,286.25,11.371451578435435
33.0,286.5,11.339451230484041
33.0,286.75,11.307500031915788
33.0,287.0,11.275597904355108
33.0,287.25,11.243744769394732
33.0,287.5,11.211940548606892
33.0,287.75,11.180185163553785
33.0,288.0,11.148478535797361
33.0,288.25,11.116820586908444
33.0,288.5,11.085211238475242
33.0,288.75,11.053650412111336
33.0,289.0,11.022138029463086
33.0,289.25,10.990674012216571
33.0,289.5,10.95925828210407
33.0,289.75,10.92789076091008
33.0,290.0,10.896571370476957
33.0,290.25,10.865300032710177
33.0,290.5,10.834076669583215
33.0,290.75,10.802901203142122
33.0,291.0,10.771773555509764
33.0,291.25,10.740693648889803
33.0,291.5,10.709661405570365
33.0,291.75,10.678676747927494
33.0,292.0,10.647739598428336
33.0,292.25,10.616849879634112
33.0,292.5,10.586007514202889
33.0,292.75,10.555212424892149
33.0,293.0,10.524464534561169
33.0,293.25,10.49376376617325
33.0,293.5,10.463110042797753
33.0,293.75,10.432503287612022
33.0,294.0,10.40194342390315
33.0,294.25,10.371430375069602
33.0,294.5,10.340964064622739
33.0,294.75,10.310544416188216
33.0,295.0,10.280171353507273
33.0,295.25,10.249844800437916
33.0,295.5,10.219564680956033
33.0,295.75,10.189330919156388
33.0,296.0,10.159143439253555
33.0,296.25,10.129002165582774
33.0,296.5,10.098907022600716
33.0,296.75,10.068857934886214
33.0,297.0,10.038854827140895
33.0,297.25,10.00889762418978
33.0,297.5,9.978986250981825
37.0,0.0,37.0
37.0,0.25,36.9999999976847
37.0,0.5,36.99999970474444
37.0,0.75,36.99999385707807
37.0,1.0,36.99994591244762
37.0,1.25,36.99972867935438
37.0,1.5,36.99907966934355
37.0,1.75,36.99761757172154
37.0,2.0,36.994903473431805
37.0,2.25,36.99050616362228
37.0,2.5,36.98404812855918
37.0,2.75,36.9752285856747
37.0,3.0,36.96382898258945
37.0,3.25,36.949707879822725
37.0,3.5,36.93279067021011
37.0,3.75,36.9130576490474
37.0,4.0,36.89053240135021
37.0,4.25,36.865271447477554
37.0,4.5,36.83735548146682
37.0,4.75,36.80688221020518
37.0,5.0,36.77396064621248
37.0,5.25,36.73870664821708
37.0,5.5,36.70123949606476
37.0,5.75,36.661679303148475
37.0,6.0,36.62014509574554
37.0,6.25,36.57675341671515
37.0,6.5,36.531617337265175
37.0,6.75,36.484845783447206
37.0,7.0,36.43654310332413
37.0,7.25,36.386808816559
37.0,7.5,36.33573750091385
37.0,7.75,36.28341878029752
37.0,8.0,36.22993738702289
37.0,8.25,36.17537327723471
37.0,8.5,36.1198017833942
37.0,8.75,36.0632937915444
37.0,9.0,36.00591593405871
37.0,9.25,35.94773079088287
37.0,9.5,35.88879709406211
37.0,9.75,35.82916993171819
37.0,10.0,35.768900948694736
37.0,10.25,35.70803854189663
37.0,10.5,35.6466280489643
37.0,10.75,35.58471192939078
37.0,11.0,35.52232993754174
37.0,11.25,35.45951928730276
37.0,11.5,35.39631480827359
37.0,11.75,35.33274909357293
37.0,12.0,35.268852639420466
37.0,12.25,35.20465397673557
37.0,12.5,35.14017979504159
37.0,12.75,35.07545505899632
37.0,13.0,35.01050311788783
37.0,13.25,34.94534580844305
37.0,13.5,34.88000355129814
37.0,13.75,34.81449544147515
37.0,14.0,34.748839333201786
37.0,14.25,34.68305191940019
37.0,14.5,34.617148806158475
37.0,14.75,34.55114458248505
37.0,15.0,34.4850528856317
37.0,15.25,34.418886462256886
37.0,15.5,34.35265722568646
37.0,15.75,34.286376309514836
37.0,16.0,34.22005411777583
37.0,16.25,34.15370037189903
37.0,16.5,34.08732415465497
37.0,16.75,34.02093395127999
37.0,17.0,33.954537687960055
37.0,17.25,33.888142767841956
37.0,17.5,33.82175610472961
37.0,17.75,33.755384154613715
37.0,18.0,33.68903294517316
37.0,18.25,33.62270810337848
37.0,18.5,33.556414881318936
37.0,18.75,33.49015818036741
37.0,19.0,33.423942573789596
37.0,19.25,33.35777232789788
37.0,19.5,33.29165142184304
37.0,19.75,33.225583566131746
37.0,20.0,33.159572219951556
37.0,20.25,33.09362060738028
37.0,20.5,33.02773173255151
37.0,20.75,32.96190839384341
37.0,21.0,32.896153197153765
37.0,21.25,32.83046856832009
37.0,21.5,32.76485676473967
37.0,21.75,32.699319886241376
37.0,22.0,32.633859885257145
37.0,22.25,32.5684785763384
37.0,22.5,32.50317764505948
37.0,22.75,32.43795865634768
37.0,23.0,32.3728230622767
37.0,23.25,32.30777220935816
37.0,23.5,32.24280734536348
37.0,23.75,32.177929625706334
37.0,24.0,32.11314011941407
37.0,24.25,32.0484398147144
37.0,24.5,31.983829624262416
37.0,24.75,31.919310390030766
37.0,25.0,31.854882887884962
37.0,25.25,31.790547831863943
37.0,25.5,31.726305878184906
37.0,25.75,31.662157628990258
37.0,26.0,31.598103635853093
37.0,26.25,31.534144403057013
37.0,26.5,31.47028039066456
37.0,26.75,31.406512017388103
37.0,27.0,31.342839663275708
37.0,27.25,31.279263672224097
37.0,27.5,31.215784354329625
37.0,27.75,31.152401988087895
37.0,28.0,31.089116822451665
37.0,28.25,31.02592907875615
37.0,28.5,30.962838952520332
37.0,28.75,30.899846615132226
37.0,29.0,30.83695221542557
37.0,29.25,30.77415588115492
37.0,29.5,30.71145772037573
37.0,29.75,30.648857822735554
37.0,30.0,30.586356260681963
37.0,30.25,30.523953090592723
37.0,30.5,30.461648353833116
37.0,30.75,30.399442077745125
37.0,31.0,30.33733427657288
37.0,31.25,30.275324952328482
37.0,31.5,30.213414095602015
37.0,31.75,30.151601686319356
37.0,32.0,30.089887694451146
37.0,32.25,30.02827208067605
37.0,32.5,29.966754797001304
37.0,32.75,29.905335787343198
37.0,33.0,29.844014988070185
37.0,33.25,29.782792328510943
37.0,33.5,29.721667731429715
37.0,33.75,29.660641113470934
37.0,34.0,29.599712385575256
37.0,34.25,29.538881453368656
37.0,34.5,29.47814821752656
37.0,34.75,29.417512574114312
37.0,35.0,29.356974414905864
37.0,35.25,29.296533627681722
37.0,35.5,29.236190096507812
37.0,35.75,29.175943701996236
37.0,36.0,29.11579432154925
37.0,36.25,29.055741829587483
37.0,36.5,28.99578609776338
37.0,36.75,28.935926995160898
37.0,37.0,28.876164388482284
37.0,37.25,28.81649814222277
37.0,37.5,28.756928118834
37.0,37.75,28.697454178876853
37.0,38.0,28.63807618116442
37.0,38.25,28.578793982895704
37.0,38.5,28.51960743978068
37.0,38.75,28.46051640615722
37.0,39.0,28.401520735100537
37.0,39.25,28.34262027852542
37.0,39.5,28.283814887281927
37.0,39.75,28.225104411244846
37.0,40.0,28.16648869939731
37.0,40.25,28.107967599909067
37.0,40.5,28.049540960209605
37.0,40.75,27.991208627056533
37.0,41.0,27.93297044659952
37.0,41.25,27.874826264440067
37.0,41.5,27.816775966500682
37.0,41.75,27.758823903133983
37.0,42.0,27.700997248672593
37.0,42.25,27.64335199807779
37.0,42.5,27.585959980849047
37.0,42.75,27.528895210268413
37.0,43.0,27.47222538750176
37.0,43.25,27.416008856006446
37.0,43.5,27.360295413169517
37.0,43.75,27.305127486794312
37.0,44.0,27.250540274744647
37.0,44.25,27.196562758046735
37.0,44.5,27.143218717812026
37.0,44.75,27.090527198476607
37.0,45.0,27.038503169697787
37.0,45.25,26.987158390916846
37.0,45.5,26.936501552998763
37.0,45.75,26.88653924029789
37.0,46.0,26.837275901656117
37.0,46.25,26.78871399199908
37.0,46.5,26.740854321137235
37.0,46.75,26.693695702866002
37.0,47.0,26.64723550776575
37.0,47.25,26.601469615111853
37.0,47.5,26.556393549931474
37.0,47.75,26.512002449419384
37.0,48.0,26.468290751445338
37.0,48.25,26.425252265571938
37.0,48.5,26.38288017289684
37.0,48.75,26.341166838644796
37.0,49.0,26.300104018042695
37.0,49.25,26.259682567682585
37.0,49.5,26.219892710627196
37.0,49.75,26.18072462008639
37.0,50.0,26.142168912625866
37.0,50.25,26.104216066139035
37.0,50.5,26.066856225676162
37.0,50.75,26.030079074101916
37.0,51.0,25.99387421357009
37.0,51.25,25.958231445582175
37.0,51.5,25.923140385087184
37.0,51.75,25.888590358666402
37.0,52.0,25.8545706432952
37.0,52.25,25.82107075774325
37.0,52.5,25.788080541018886
37.0,52.75,25.755589962962706
37.0,53.0,25.72358882058058
37.0,53.25,25.69206665239616
37.0,53.5,25.661013156434926
37.0,53.75,25.630418516715007
37.0,54.0,25.600272941434
37.0,54.25,25.57056682878648
37.0,54.5,25.541290961517923
37.0,54.75,25.51243619058898
37.0,55.0,25.48399347026417
37.0,55.25,25.45595397377502
37.0,55.5,25.42830903480834
37.0,55.75,25.40104998331979
37.0,56.0,25.374168111766117
37.0,56.25,25.347654742898495
37.0,56.5,25.321501217263343
37.0,56.75,25.295699036799363
37.0,57.0,25.27024024777771
37.0,57.25,25.24511710609061
37.0,57.5,25.220321676386533
37.0,57.75,25.19584610726916
37.0,58.0,25.1716829500943
37.0,58.25,25.147825336596835
37.0,58.5,25.12426672704645
37.0,58.75,25.101000602964614
37.0,59.0,25.078020527049578
37.0,59.25,25.055320273158504
37.0,59.5,25.032893912823067
37.0,59.75,25.01073563253421
37.0,60.0,24.988839469519316
37.0,60.25,24.96719953762063
37.0,60.5,24.945810376105978
37.0,60.75,24.924666716487835
37.0,61.0,24.90376319875805
37.0,61.25,24.88309439767749
37.0,61.5,24.862654925691757
37.0,61.75,24.842439498185865
37.0,62.0,24.822442993314077
37.0,62.25,24.80266059712888
37.0,62.5,24.783087786120753
37.0,62.75,24.763720090427768
37.0,63.0,24.744553018647846
37.0,63.25,24.725582179541263
37.0,63.5,24.706803326486856
37.0,63.75,24.688212282080094
37.0,64.0,24.669804905034216
37.0,64.25,24.651577119050927
37.0,64.5,24.633524979580894
37.0,64.75,24.615644864059252
37.0,65.0,24.597933530563953
37.0,65.25,24.580387772959586
37.0,65.5,24.563004167129918
37.0,65.75,24.545779189482857
37.0,66.0,24.528709425457148
37.0,66.25,24.511791598591348
37.0,66.5,24.49502249055032
37.0,66.75,24.47839891167639
37.0,67.0,24.461917682791178
37.0,67.25,24.445575663536836
37.0,67.5,24.429369872834954
37.0,67.75,24.413297584135247
37.0,68.0,24.39735624118725
37.0,68.25,24.381543296715293
37.0,68.5,24.365856201225235
37.0,68.75,24.350292520637318
37.0,69.0,24.334849969531646
37.0,69.25,24.319526339118323
37.0,69.5,24.304319433684974
37.0,69.75,24.28922705347157
37.0,70.0,24.274246975512128
37.0,70.25,24.25937698462228
37.0,70.5,24.244614962699792
37.0,70.75,24.229958930555735
37.0,71.0,24.215406986453516
37.0,71.25,24.200957203411438
37.0,71.5,24.186607622205482
37.0,71.75,24.172356291059437
37.0,72.0,24.158201292273613
37.0,72.25,24.14414077429297
37.0,72.5,24.130173021493217
37.0,72.75,24.116296440331922
37.0,73.0,24.102509466041965
37.0,73.25,24.088810500120186
37.0,73.5,24.075197929927064
37.0,73.75,24.061670184984052
37.0,74.0,24.0482257612342
37.0,74.25,24.034863224714496
37.0,74.5,24.021581221861805
37.0,74.75,24.008378457949686
37.0,75.0,23.99525363130355
37.0,75.25,23.98220539686424
37.0,75.5,23.96923238779795
37.0,75.75,23.956333243494164
37.0,76.0,23.943506627144412
37.0,76.25,23.930751242036475
