时间（s）,贴身侧温度（℃）,功能层均温（℃）,外表面温度（℃）,固化进度
301.5,11.190813797715109,9.304458057209018,7.1005305368690275,1
301.75,11.15909085106948,9.272713971100124,7.07023502001663,1
302,11.127416609557045,9.241018516657292,7.039985680903817,1
302.25,11.095790994759065,9.209371613639627,7.009782442671357,1
302.5,11.064213928279575,9.17777318197809,6.979625228705596,1
302.75,11.032685331752974,9.146223141773412,6.9495139626310385,1
303,11.00120512685113,9.114721413294124,6.919448568303371,1
303.25,10.969773235289988,9.083267916974716,6.889428969802945,1
303.5,10.938389578835762,9.051862573413876,6.859455091428639,1
303.75,10.907054079310699,9.020505303372833,6.829526857692105,1
304,10.87576665859843,8.989196027773785,6.799644193312374,1
304.25,10.844527238649013,8.957934667698417,6.769807023210782,1
304.5,10.813335741483595,8.926721144386493,6.740015272506211,1
304.75,10.78219208919875,8.895555379234512,6.710268866510626,1
305,10.751096203970562,8.864437293794447,6.680567730724858,1
305.25,10.720048008058379,8.833366809772542,6.650911790834677,1
305.5,10.689047423808347,8.802343849028158,6.621300972707071,1
305.75,10.65809437365668,8.771368333572699,6.591735202386758,1
306,10.6271887801327,8.740440185568561,6.562214406092916,1
306.25,10.596330565861678,8.70955932732816,6.532738510216088,1
306.5,10.565519653567454,8.678725681312978,6.503307441315287,1
306.75,10.534755966074904,8.647939170132673,6.473921126115259,1
307,10.504039426312195,8.61719971654422,6.4445794915039105,1
307.25,10.473369957312892,8.58650724345109,6.415282464529886,1
307.5,10.442747482217928,8.555861673902466,6.386029972400284,1
307.75,10.412171924277406,8.525262931092492,6.356821942478502,1
308,10.38164320685227,8.494710938359553,6.327658302282208,1
308.25,10.35116125341588,8.464205619185583,6.298538979481424,1
308.5,10.32072598755542,8.433746897195407,6.269463901896714,1
308.75,10.290337332973246,8.40333469615609,6.240432997497479,1
309,10.259995213488107,8.37296893997634,6.211446194400343,1
309.25,10.229699553036266,8.3426495527059,6.1825034208676275,1
309.5,10.199450275672534,8.312376458534983,6.153604605305896,1
309.75,10.169247305571243,8.28214958179373,6.124749676264602,1
310,10.139090567027104,8.251968846951662,6.09593856243479,1
310.25,10.108979984456015,8.221834178617181,6.06717119264786,1
310.5,10.078915482395805,8.191745501537053,6.038447495874417,1
310.75,10.048896985506888,8.16170274059594,6.009767401223156,1
311,10.018924418572883,8.131705820815926,5.981130837939816,1
311.25,9.988997706501165,8.101754667356058,5.952537735406185,1
